release_300s_bin,count,historical_dh_seconds_min,historical_dh_seconds_mean,historical_dh_seconds_median,historical_dh_seconds_p95,historical_dh_seconds_p99,historical_dh_seconds_max,current_dh_seconds_min,current_dh_seconds_mean,current_dh_seconds_median,current_dh_seconds_p95,current_dh_seconds_p99,current_dh_seconds_max,v5_seconds_min,v5_seconds_mean,v5_seconds_median,v5_seconds_p95,v5_seconds_p99,v5_seconds_max,v5_minus_historical_min,v5_minus_historical_mean,v5_minus_historical_median,v5_minus_historical_p95,v5_minus_historical_p99,v5_minus_historical_max,v5_minus_control_min,v5_minus_control_mean,v5_minus_control_median,v5_minus_control_p95,v5_minus_control_p99,v5_minus_control_max,v5_source_wait_min,v5_source_wait_mean,v5_source_wait_median,v5_source_wait_p95,v5_source_wait_p99,v5_source_wait_max,current_source_wait_seconds_min,current_source_wait_seconds_mean,current_source_wait_seconds_median,current_source_wait_seconds_p95,current_source_wait_seconds_p99,current_source_wait_seconds_max,source_wait_delta_min,source_wait_delta_mean,source_wait_delta_median,source_wait_delta_p95,source_wait_delta_p99,source_wait_delta_max,after_admission_delta_min,after_admission_delta_mean,after_admission_delta_median,after_admission_delta_p95,after_admission_delta_p99,after_admission_delta_max,v5_above_historical_od_p95_count,v5_minus_historical_total_seconds,v5_minus_control_total_seconds,positive_v5_minus_historical_seconds
189,209,60.200000000,191.154545455,218.900000000,265.180000000,275.360000000,337.700000000,59.600000000,172.146411483,213.600000000,240.160000000,245.384000000,248.800000000,60.800000000,184.628708134,216.800000000,261.840000000,266.968000000,268.400000000,-125.300000000,-6.525837321,-0.600000000,23.020000000,27.284000000,30.000000000,-15.400000000,12.482296651,10.000000000,34.320000000,40.368000000,42.200000000,2.000000000,4.479425837,2.000000000,21.680000000,28.336000000,30.000000000,2.000000000,2.814354067,2.000000000,9.040000000,12.368000000,13.200000000,0.000000000,1.665071770,0.000000000,12.640000000,15.968000000,16.800000000,-15.400000000,10.817224880,3.800000000,34.320000000,40.368000000,42.200000000,13,-1363.900000000,2608.800000000,1049.400000000
190,147,61.100000000,162.963265306,166.600000000,252.300000000,295.470000000,380.000000000,59.600000000,148.144217687,163.400000000,221.640000000,226.216000000,237.400000000,59.600000000,151.534693878,174.600000000,224.200000000,227.232000000,238.200000000,-164.800000000,-11.428571429,-2.400000000,11.950000000,21.186000000,24.700000000,-4.000000000,3.390476190,0.400000000,15.180000000,20.832000000,23.600000000,2.000000000,2.004081633,2.000000000,2.000000000,2.108000000,2.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.004081633,0.000000000,0.000000000,0.108000000,0.400000000,-4.000000000,3.386394558,0.400000000,15.180000000,20.832000000,23.600000000,21,-1680.000000000,498.400000000,272.900000000
191,202,60.200000000,162.964356436,163.300000000,278.880000000,295.882000000,322.700000000,59.800000000,145.148514851,163.600000000,243.150000000,247.196000000,251.000000000,60.400000000,161.241584158,168.200000000,271.370000000,283.390000000,286.000000000,-76.700000000,-1.722772277,0.350000000,34.865000000,43.183000000,45.400000000,-8.600000000,16.093069307,12.300000000,42.600000000,45.784000000,47.200000000,2.000000000,2.611881188,2.000000000,9.160000000,11.198000000,11.600000000,2.000000000,2.182178218,2.000000000,3.780000000,5.598000000,6.200000000,0.000000000,0.429702970,0.000000000,4.180000000,7.396000000,8.200000000,-8.600000000,15.663366337,7.900000000,42.600000000,45.784000000,47.200000000,17,-348.000000000,3250.800000000,1678.300000000
192,136,60.200000000,145.971323529,162.900000000,247.650000000,293.300000000,327.900000000,59.600000000,132.295588235,161.000000000,219.900000000,234.780000000,236.800000000,59.600000000,140.016176471,160.900000000,222.000000000,268.570000000,281.200000000,-112.300000000,-5.955147059,-1.200000000,24.325000000,37.540000000,44.700000000,-1.000000000,7.720588235,0.500000000,37.850000000,44.050000000,44.600000000,2.000000000,2.783823529,2.000000000,8.450000000,9.800000000,10.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.783823529,0.000000000,6.450000000,7.800000000,8.000000000,-1.000000000,6.936764706,0.500000000,37.850000000,44.050000000,44.600000000,20,-809.900000000,1050.000000000,714.500000000
193,333,60.200000000,165.995195195,160.100000000,265.520000000,307.524000000,326.400000000,59.600000000,152.293093093,157.800000000,225.520000000,236.600000000,242.000000000,60.400000000,158.419819820,162.400000000,229.640000000,258.016000000,267.600000000,-120.700000000,-7.575375375,-0.500000000,11.580000000,24.596000000,26.800000000,-3.800000000,6.126726727,2.800000000,23.480000000,28.536000000,30.000000000,2.000000000,2.034834835,2.000000000,2.000000000,3.536000000,4.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.034834835,0.000000000,0.000000000,1.536000000,2.000000000,-3.800000000,6.091891892,2.800000000,23.480000000,28.536000000,30.000000000,0,-2522.600000000,2040.200000000,824.200000000
194,254,60.200000000,154.062204724,160.100000000,256.070000000,326.964000000,397.700000000,59.600000000,144.477165354,158.200000000,217.400000000,227.690000000,236.600000000,59.600000000,156.566141732,175.700000000,233.610000000,240.692000000,248.200000000,-178.700000000,2.503937008,3.750000000,37.235000000,39.494000000,40.100000000,-6.600000000,12.088976378,6.000000000,38.070000000,39.694000000,40.400000000,2.000000000,7.340157480,2.000000000,24.600000000,25.494000000,25.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,5.340157480,0.000000000,22.600000000,23.494000000,23.800000000,-6.600000000,6.748818898,6.000000000,16.670000000,17.000000000,17.400000000,61,636.000000000,3070.600000000,2700.300000000
195,223,60.300000000,166.575336323,199.100000000,255.880000000,282.068000000,353.700000000,60.000000000,151.208071749,198.400000000,233.680000000,247.692000000,255.600000000,60.400000000,162.869058296,198.800000000,261.240000000,275.852000000,282.000000000,-130.500000000,-3.706278027,-0.600000000,29.780000000,40.472000000,45.300000000,-6.000000000,11.660986547,1.600000000,38.580000000,41.956000000,48.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.000000000,11.660986547,1.600000000,38.580000000,41.956000000,48.200000000,0,-826.500000000,2600.400000000,1038.600000000
196,137,60.300000000,136.933576642,137.100000000,242.200000000,255.440000000,270.200000000,59.600000000,123.792700730,72.800000000,222.000000000,222.000000000,236.600000000,59.600000000,133.925547445,105.800000000,222.000000000,223.536000000,270.400000000,-67.800000000,-3.008029197,-0.700000000,24.580000000,30.196000000,31.400000000,-0.600000000,10.132846715,2.000000000,35.280000000,38.056000000,38.600000000,2.000000000,2.941605839,2.000000000,9.000000000,9.400000000,9.600000000,2.000000000,2.026277372,2.000000000,2.000000000,2.728000000,3.200000000,0.000000000,0.915328467,0.000000000,7.000000000,7.328000000,7.600000000,-0.600000000,9.217518248,2.000000000,35.280000000,38.056000000,38.600000000,24,-412.100000000,1388.200000000,739.100000000
197,191,60.300000000,151.543455497,134.400000000,260.850000000,284.440000000,313.500000000,59.600000000,132.075392670,89.400000000,232.300000000,259.220000000,266.200000000,59.600000000,148.223036649,121.000000000,247.600000000,293.360000000,301.200000000,-89.500000000,-3.320418848,-0.500000000,40.150000000,49.220000000,55.400000000,-5.200000000,16.147643979,11.800000000,43.500000000,46.820000000,48.000000000,2.000000000,2.762303665,2.000000000,9.600000000,10.820000000,11.200000000,2.000000000,2.085863874,2.000000000,2.400000000,4.220000000,4.800000000,0.000000000,0.676439791,0.000000000,6.900000000,8.000000000,8.200000000,-5.200000000,15.471204188,9.400000000,43.500000000,46.820000000,48.000000000,0,-634.200000000,3084.200000000,1590.700000000
198,123,60.200000000,145.970731707,101.600000000,251.950000000,274.158000000,292.600000000,59.600000000,129.905691057,69.800000000,222.000000000,231.824000000,236.600000000,59.600000000,143.676422764,111.800000000,259.360000000,269.656000000,271.000000000,-122.700000000,-2.294308943,-0.700000000,40.350000000,45.304000000,51.300000000,-1.600000000,13.770731707,1.600000000,47.380000000,48.268000000,48.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.600000000,13.770731707,1.600000000,47.380000000,48.268000000,48.800000000,0,-282.200000000,1693.800000000,868.500000000
199,290,60.200000000,167.248275862,199.000000000,258.290000000,299.438000000,341.600000000,59.600000000,153.155862069,198.400000000,226.420000000,246.088000000,248.800000000,60.200000000,162.615862069,198.400000000,247.920000000,268.572000000,278.400000000,-120.800000000,-4.632413793,-0.500000000,21.320000000,35.818000000,46.700000000,-6.800000000,9.460000000,2.400000000,39.400000000,44.044000000,44.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-6.800000000,9.460000000,2.400000000,39.400000000,44.044000000,44.800000000,0,-1343.400000000,2743.400000000,1121.100000000
200,125,60.200000000,158.590400000,214.200000000,252.460000000,266.452000000,310.200000000,59.600000000,143.264000000,212.200000000,222.000000000,230.552000000,236.600000000,59.600000000,149.968000000,212.800000000,235.560000000,253.528000000,278.600000000,-105.000000000,-8.622400000,-2.400000000,25.360000000,35.992000000,37.600000000,-0.000000000,6.704000000,0.400000000,32.000000000,44.208000000,45.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,6.704000000,0.400000000,32.000000000,44.208000000,45.200000000,0,-1077.800000000,838.000000000,374.900000000
201,239,60.200000000,163.937656904,157.900000000,256.630000000,283.694000000,310.700000000,59.600000000,149.869456067,159.600000000,232.800000000,242.268000000,247.600000000,59.600000000,161.153138075,173.200000000,255.060000000,261.000000000,264.200000000,-90.300000000,-2.784518828,1.200000000,22.920000000,32.648000000,37.200000000,-2.000000000,11.283682008,11.200000000,29.600000000,32.372000000,35.600000000,2.000000000,3.156485356,2.000000000,9.420000000,10.924000000,11.400000000,2.000000000,2.101255230,2.000000000,2.420000000,4.724000000,5.400000000,0.000000000,1.055230126,0.000000000,6.620000000,7.924000000,8.200000000,-2.000000000,10.228451883,7.600000000,29.600000000,32.372000000,35.600000000,37,-665.500000000,2696.800000000,1590.600000000
202,194,61.100000000,177.852577320,210.300000000,271.810000000,298.543000000,312.900000000,59.600000000,159.403092784,200.900000000,222.140000000,232.508000000,236.600000000,59.600000000,161.628865979,206.300000000,223.350000000,236.600000000,237.600000000,-100.900000000,-16.223711340,-7.800000000,2.155000000,7.726000000,13.900000000,-1.000000000,2.225773196,0.400000000,9.270000000,13.670000000,15.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.000000000,2.225773196,0.400000000,9.270000000,13.670000000,15.000000000,0,-3147.400000000,431.800000000,73.900000000
203,164,61.400000000,163.837804878,126.050000000,271.395000000,300.068000000,344.600000000,59.600000000,138.402439024,75.200000000,222.800000000,235.592000000,240.400000000,60.800000000,148.732926829,97.500000000,243.240000000,252.000000000,254.000000000,-136.000000000,-15.104878049,-11.950000000,16.180000000,21.885000000,24.000000000,-2.000000000,10.330487805,7.500000000,27.340000000,31.496000000,34.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.000000000,10.330487805,7.500000000,27.340000000,31.496000000,34.800000000,0,-2477.200000000,1694.200000000,414.600000000
204,212,60.200000000,185.433962264,206.550000000,279.150000000,314.272000000,349.400000000,59.600000000,166.559433962,199.800000000,232.000000000,236.778000000,238.200000000,59.800000000,172.952830189,214.500000000,234.690000000,241.378000000,254.800000000,-112.200000000,-12.481132075,-3.550000000,17.100000000,20.700000000,22.100000000,-1.000000000,6.393396226,1.200000000,19.600000000,21.134000000,22.800000000,2.000000000,2.009433962,2.000000000,2.000000000,2.378000000,2.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.009433962,0.000000000,0.000000000,0.378000000,0.800000000,-1.000000000,6.383962264,1.200000000,19.600000000,21.134000000,22.800000000,31,-2646.000000000,1355.400000000,675.300000000
205,340,61.400000000,195.559705882,201.400000000,298.550000000,336.310000000,354.900000000,59.600000000,174.687647059,198.800000000,234.410000000,239.644000000,242.000000000,59.600000000,180.412941176,202.200000000,253.260000000,259.722000000,270.800000000,-134.800000000,-15.146764706,-1.300000000,8.005000000,21.105000000,27.100000000,-16.400000000,5.725294118,1.800000000,26.200000000,31.800000000,37.200000000,2.000000000,2.001176471,2.000000000,2.000000000,2.000000000,2.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.001176471,0.000000000,0.000000000,0.000000000,0.400000000,-16.400000000,5.724117647,1.800000000,26.200000000,31.800000000,37.200000000,0,-5149.900000000,1946.600000000,516.900000000
206,195,60.300000000,175.205641026,163.800000000,279.730000000,309.368000000,323.400000000,59.600000000,162.473846154,160.200000000,232.600000000,238.800000000,239.200000000,59.600000000,169.762051282,171.600000000,247.460000000,257.452000000,261.600000000,-125.000000000,-5.443589744,0.100000000,14.230000000,24.106000000,29.200000000,-3.600000000,7.288205128,7.000000000,19.460000000,28.424000000,33.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-3.600000000,7.288205128,7.000000000,19.460000000,28.424000000,33.000000000,4,-1061.500000000,1421.200000000,852.300000000
207,229,60.200000000,191.164628821,206.500000000,279.860000000,314.500000000,329.200000000,59.600000000,172.325764192,206.200000000,245.640000000,250.640000000,253.600000000,60.200000000,182.353711790,206.200000000,269.680000000,277.640000000,282.200000000,-111.200000000,-8.810917031,-0.900000000,22.660000000,31.744000000,37.500000000,-5.000000000,10.027947598,1.200000000,33.320000000,36.200000000,39.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.000000000,10.027947598,1.200000000,33.320000000,36.200000000,39.200000000,0,-2017.700000000,2296.400000000,554.300000000
208,204,60.200000000,176.143137255,185.650000000,287.600000000,335.960000000,361.700000000,59.600000000,162.480392157,182.300000000,232.000000000,237.182000000,239.200000000,59.600000000,177.195098039,195.600000000,250.330000000,267.904000000,274.600000000,-145.300000000,1.051960784,5.550000000,29.725000000,32.785000000,35.800000000,-0.600000000,14.714705882,15.600000000,32.600000000,35.794000000,44.200000000,2.000000000,4.856862745,2.000000000,11.600000000,12.994000000,13.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,2.856862745,0.000000000,9.600000000,10.994000000,11.200000000,-0.600000000,11.857843137,11.800000000,25.140000000,35.794000000,44.200000000,44,214.600000000,3001.800000000,2308.500000000
209,282,60.200000000,177.365602837,172.500000000,274.645000000,300.675000000,322.800000000,59.600000000,164.768085106,168.300000000,236.390000000,241.238000000,244.200000000,60.400000000,174.821276596,180.100000000,252.480000000,259.466000000,264.000000000,-105.000000000,-2.544326241,3.900000000,19.900000000,20.919000000,23.700000000,-2.400000000,10.053191489,11.200000000,20.000000000,22.276000000,24.600000000,2.000000000,3.765957447,2.000000000,11.000000000,12.238000000,12.600000000,2.000000000,2.088652482,2.000000000,2.000000000,4.438000000,5.000000000,0.000000000,1.677304965,0.000000000,8.600000000,9.400000000,9.800000000,-2.400000000,8.375886525,8.500000000,18.590000000,22.276000000,24.600000000,39,-717.500000000,2835.000000000,1965.900000000
210,120,60.200000000,150.673333333,157.950000000,262.740000000,280.292000000,296.900000000,59.600000000,141.530000000,157.400000000,232.000000000,236.600000000,237.800000000,59.600000000,143.325000000,162.400000000,234.020000000,238.124000000,238.800000000,-75.700000000,-7.348333333,-0.700000000,5.105000000,5.581000000,5.900000000,-1.000000000,1.795000000,0.400000000,5.810000000,6.362000000,6.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.000000000,1.795000000,0.400000000,5.810000000,6.362000000,6.600000000,0,-881.800000000,215.400000000,131.100000000
211,341,60.300000000,174.673313783,206.500000000,262.600000000,310.800000000,386.400000000,59.600000000,161.977126100,199.200000000,222.000000000,242.080000000,244.000000000,59.600000000,167.211730205,199.400000000,222.800000000,268.080000000,273.400000000,-136.400000000,-7.461583578,-0.600000000,15.300000000,26.760000000,35.100000000,-1.000000000,5.234604106,0.400000000,25.600000000,29.520000000,30.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.000000000,5.234604106,0.400000000,25.600000000,29.520000000,30.400000000,0,-2544.400000000,1785.000000000,652.900000000
