case_id,decision_id,runtime_bag_id,task_id,segment_id,event_time,scenario,scenario_observed,scale,flight_bank,load_level,fault_scenario,fixed_real_map_only,canonical_map_sha256,source_node,goal_node,junction_node,fault_bucket,reason_bucket,tail_bucket,why_hard,candidate_next_nodes,candidate_records,candidate_order_digest,model_prediction,model_score_semantics,model_margin,risk_gate_triggered,fallback_selected_next,selected_next,model_fallback_disagreement,decision_source,rule_reason,local_snapshot,short_history,full_astar_used,original_arrival_time,java_arrival_epoch,release_time,source_queue_delay_seconds,outcome_ref,stratum_id,stratum_total_count_before_dedupe,stratum_unique_total_count,stratum_quota,total_count,unique_total_count,quota,sample_weight,deterministic_repeat_count,semantic_fingerprint
g4irsf11-84a8569e4b2c28825d18,trace_fault_delayed:5162:2436,263,5162,5162:storage_out:g4irsf11_c1:trace_fault_delayed,27040.089382942584,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_30,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":27040.089382942584,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":27041.689382942583,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":4},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":27040.089382942584,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":27056.089382942584,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",506cca7e45218b20ef0f29cede1ee77f549fcbacadabeef47ac90ab891db0115,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":27011.378898599713}","[52,40,41,42,30,31]",false,23540.030982942586,23540,27001.038382942585,3461.0383829425846,trace_fault_delayed:5162:2436,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,84a8569e4b2c28825d1878a68189c888fb09c535f85fda54bec72863aa660402
g4irsf11-9df35016d908ec24c1d5,trace_fault_delayed:12443:4542,474,12443,12443:storage_out:g4irsf11_c0:trace_fault_delayed,40839.973603593135,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_45,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":40839.973603593135,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":40841.57360359313,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":6},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":40839.973603593135,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":40855.973603593135,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",bd4a6d7061efbfe9ca7067b4a95051e73723e602ed44ef27cf5b91b97c01c25b,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":40835.44356373069}","[52,40,41,42,30,31]",false,38272.643273593145,38272,40801.17260359314,2529.1726035931424,trace_fault_delayed:12443:4542,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,9df35016d908ec24c1d56a420845c65eed6ad92f57cc44e836d2efe217030163
g4irsf11-9efd62724ec8fa0c54cf,trace_fault_delayed:1578:1059,125,1578,1578:storage_out:g4irsf11_c1:trace_fault_delayed,22515.128917900205,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_25,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22515.128917900205,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":22516.728917900204,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":1},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22515.128917900205,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":22531.128917900205,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",ab4251b96785ea992c290c1198c88f8f334777f5662fa5c8e15bd374e8aadc79,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":22511.004226454384}","[52,29,30,31]",false,19141.515947900203,19141,22500.627917900205,3359.627917900205,trace_fault_delayed:1578:1059,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,9efd62724ec8fa0c54cf87738493c3b20b8cd774fd0340ae523f2c114264b10a
g4irsf11-a2cb0fceeea5debe8858,trace_fault_delayed:10300:4829,502,10300,10300:storage_out:g4irsf11_c0:trace_fault_delayed,43211.75799871139,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_48,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":43211.75799871139,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":43213.35799871139,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":43211.75799871139,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":43227.75799871139,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",159e080e9e9ad0035d32c5ffaa8fe2998e73f590e45499fb2ed2bb9d1f67c87a,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":42911.71938363305}","[52,29,30,31]",false,33462.768058711394,33462,43200.7569987114,9738.756998711397,trace_fault_delayed:10300:4829,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,a2cb0fceeea5debe885808eaafcd0ed7c66bbdfd9b96d3babcb433d12ad0f35f
g4irsf11-a545fe49614a15f2321c,trace_fault_delayed:12353:4626,482,12353,12353:storage_out:g4irsf11_c1:trace_fault_delayed,41443.37394579579,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_46,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":41443.37394579579,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":41444.97394579579,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":3},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":41443.37394579579,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":41459.37394579579,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",e16642e578716d7097307c653827c03a751a8e498f5f39965c7e63f8fed9134e,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":40996.380338020186}","[52,40,41,42,30,31]",false,38031.2319557958,38031,41407.5729457958,3376.5729457958005,trace_fault_delayed:12353:4626,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,a545fe49614a15f2321c0b2e820ba4c77bafedcc1d33a19ea3a0cc2f8bf13dad
g4irsf11-b04025920a0ac8e9bb0f,trace_fault_delayed:24876:8803,935,24876,24876:storage_out:g4irsf11_c2:trace_fault_delayed,70815.46063321993,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_78,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":70815.46063321993,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":70817.06063321994,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":1},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":70815.46063321993,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":70831.46063321993,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",e00c741d15fe5d3bd25cbad6a19e9db5b3ada6f38b35926353fd91c6253aae33,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":70811.27340846423}","[52,29,30,31]",false,67820.06548229727,67820,70801.95977229727,2981.9597722972685,trace_fault_delayed:24876:8803,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,b04025920a0ac8e9bb0f59519d7f19fb579cb90668600ed04e57a045b92bf46f
g4irsf11-bce354dca1c3bb0fbc01,trace_fault_delayed:27021:9410,998,27021,27021:storage_out:g4irsf11_c1:trace_fault_delayed,76515.27240746004,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_85,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":76515.27240746004,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":76516.87240746005,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":1},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":76515.27240746004,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":76531.27240746004,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",b85561290c14727657760ef8a72215f2154729777af63f1840dfb96a6477e48b,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":76511.11038689289}","[52,29,30,31]",false,73387.10274746004,73387,76504.02140746004,3117.021407460037,trace_fault_delayed:27021:9410,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,bce354dca1c3bb0fbc01cec703ee5b27fe3b636caa892883bc5225ff2ffabff6
g4irsf11-c1b50dab62583f656612,trace_fault_delayed:22744:8120,866,22744,22744:storage_out:g4irsf11_c0:trace_fault_delayed,67515.11104592327,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_75,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":67515.11104592327,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":67516.71104592328,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":1},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":67515.11104592327,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":67531.11104592327,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",f0351c91c7256d59ca1a27dcd5b828677667722d2faa3c26ad8e1dd42422117a,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":67511.0055878297}","[52,29,30,31]",false,63481.84831592327,63481,67500.61004592327,4019.6100459232694,trace_fault_delayed:22744:8120,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,c1b50dab62583f656612fc2b9de51047a43162dab7dff5b22b3936a77bf1c5ae
g4irsf11-fd93bae044e0f7fa8f0e,trace_fault_delayed:4326:2032,225,4326,4326:storage_out:g4irsf11_c1:trace_fault_delayed,25840.194249340995,trace_fault_delayed,trace_fault_delayed,2.5,release_15m_28,2.5,single_delayed_30s,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,48,31,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]","[32,43]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":25840.194249340995,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":52.4,""target_next_available"":25841.794249340994,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":2},""model_score"":54.0,""next_node"":32,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":25840.194249340995,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":25856.194249340995,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":16.0,""two_hop_queue_pressure"":0},""model_score"":79.2,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",f67a9da28ee8bc4f8f461eb834a9a4ecd584f2f111603171e27e9c3ffe60e235,32,lower_is_better_cost,25.200000000000003,false,,32,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":25819.145249340996}","[52,40,41,42,30,31]",false,22646.873571527296,22646,25801.373811527297,3155.373811527297,trace_fault_delayed:4326:2032,57bfe7955154fcc67bc1,22,22,22,22,22,22,1.0,1,fd93bae044e0f7fa8f0e9184cdec63f22626052aab308b3f81c118cda3f2a78a
g4irsf11-0ec2bc41ee844196ceda,trace_highflow_2p5:11929:4303,453,11929,11929:storage_out:g4irsf11_c0:trace_highflow_2p5,39938.94741820959,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_44,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,26,no_fault,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]",[43],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":39938.94741820959,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":32.8,""target_next_available"":39940.547418209586,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":34.4,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",8cee11fd7eae727540d152c954c9804e267154d4e614e28cc7cc766e67ea389f,43,lower_is_better_cost,999.0,false,,43,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":38438.873589886934}","[52,40,41,42,25,26]",false,37201.65241701477,37201,39901.79169701477,2700.7916970147708,trace_highflow_2p5:11929:4303,586cca485986f0f08297,6,6,6,6,6,6,1.0,1,0ec2bc41ee844196cedaf42ddeb6248282e9d03257f546810d34a76ece0540b3
g4irsf11-4c57934dc25736d47388,trace_highflow_2p5:276:984,117,276,276:storage_out:g4irsf11_c1:trace_highflow_2p5,22238.76929277165,trace_highflow_2p5,trace_highflow_2p5,2.5,release_15m_24,2.5,no_fault,true,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,52,50,26,no_fault,source_queue_delay+source_queue_long_backlog,body,"[""source_queue_delay"",""source_queue_long_backlog""]",[43],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":22238.76929277165,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":32.8,""target_next_available"":22240.369292771647,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":34.4,""next_node"":43,""shield_allowed"":true,""shield_reason"":""allowed""}]",3e531ca942bc279d1a5c82eb3d871ba6154fd888e6ca420923bae8a033bee462,43,lower_is_better_cost,999.0,false,,43,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":21938.70331068303}","[52,40,41,42,25,26]",false,15465.387540897991,15465,22201.953830897994,6736.953830897994,trace_highflow_2p5:276:984,586cca485986f0f08297,6,6,6,6,6,6,1.0,1,4c57934dc25736d473881636c8dc496c84a35e79f76cf3f60a7094e2eaf0f13e
