policy,window_name,task_id,segment_id,goal_reached,failed_reason,steps,wait_events,wait_seconds,source_wait_seconds,loop_count,nonprogress_steps,learner_path,teacher_path
model_only_no_astar,g4d_first1024_no_fault,429,429:storage_in,True,,7,1,0.570831,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,430,430:storage_in,True,,8,2,1.695162,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,431,431:storage_in,True,,9,1,0.233971,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,433,433:storage_in,True,,7,1,1.554152,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,437,437:storage_in,True,,7,1,1.850251,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,438,438:storage_in,True,,9,1,0.365251,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,443,443:storage_in,True,,7,1,0.490501,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,457,457:storage_in,True,,7,1,0.044221,0,0,1,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,500,500:storage_in,True,,7,1,1.323821,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,501,501:storage_in,True,,7,1,1.627481,0,0,1,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,502,502:storage_in,True,,8,1,5.035281,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,505,505:storage_in,True,,7,1,3.394372,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,506,506:storage_in,True,,7,1,2.552323,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,507,507:storage_in,True,,7,1,3.740441,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,508,508:storage_in,True,,7,2,4.353892,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,510,510:storage_in,True,,9,1,0.698063,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,511,511:storage_in,True,,7,1,0.006521,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,513,513:storage_in,True,,10,1,0.416341,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,514,514:storage_in,True,,7,1,6.223342,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,515,515:storage_in,True,,7,2,7.904213,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,516,516:storage_in,True,,7,2,6.616284,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,519,519:storage_in,True,,8,3,8.366471,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,517,517:storage_in,True,,7,2,8.606302,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,520,520:storage_in,True,,7,1,1.366543,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,522,522:storage_in,True,,7,1,5.965494,0,0,1,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,523,523:storage_in,True,,7,1,7.365495,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,524,524:storage_in,True,,7,1,7.190856,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,525,525:storage_in,True,,7,2,8.990857,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,526,526:storage_in,True,,10,1,2.795148,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,521,521:storage_in,True,,9,1,6.206309,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,528,528:storage_in,True,,7,2,9.60631,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,529,529:storage_in,True,,7,1,2.856631,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,527,527:storage_in,True,,7,3,9.966482,0,0,3,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,531,531:storage_in,True,,7,1,3.236593,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,530,530:storage_in,True,,8,3,11.806314,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,532,532:storage_in,True,,7,1,9.500095,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,533,533:storage_in,True,,7,2,10.155726,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,534,534:storage_in,True,,9,1,6.206317,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,535,535:storage_in,True,,7,1,10.498798,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,536,536:storage_in,True,,7,1,2.946669,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,537,537:storage_in,True,,10,2,4.33517,0,0,2,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,538,538:storage_in,True,,7,2,3.236411,0,0,2,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,540,540:storage_in,True,,10,1,2.685142,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,539,539:storage_in,True,,8,1,9.198083,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,541,541:storage_in,True,,7,1,9.198084,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,542,542:storage_in,True,,9,1,4.206325,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,543,543:storage_in,True,,10,1,2.128516,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,544,544:storage_in,True,,8,2,9.551837,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,545,545:storage_in,True,,9,1,2.525168,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,547,547:storage_in,True,,7,1,0.960819,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,548,548:storage_in,True,,8,1,0.80633,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,549,549:storage_in,True,,7,1,2.453871,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,553,553:storage_in,True,,7,1,0.317191,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,554,554:storage_in,True,,7,1,1.779011,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,557,557:storage_in,True,,7,1,0.629051,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,558,558:storage_in,True,,8,2,1.500872,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,562,562:storage_in,True,,7,1,3.748871,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,564,564:storage_in,True,,7,2,7.494371,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,566,566:storage_in,True,,7,1,3.740172,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,567,567:storage_in,True,,8,2,7.323021,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,568,568:storage_in,True,,7,1,6.031082,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,569,569:storage_in,True,,9,1,1.867513,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,570,570:storage_in,True,,7,1,6.159984,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,573,573:storage_in,True,,8,1,2.467515,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,574,574:storage_in,True,,7,1,3.986211,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,575,575:storage_in,True,,9,2,1.386212,0,0,2,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,576,576:storage_in,True,,7,2,5.373493,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,582,582:storage_in,True,,7,1,0.845071,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,586,586:storage_in,True,,7,1,0.599951,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,596,596:storage_in,True,,7,1,0.895271,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,618,618:storage_in,True,,7,1,1.879651,0,0,1,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,641,641:storage_in,True,,7,1,0.234351,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,642,642:storage_in,True,,7,1,0.747151,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,643,643:storage_in,True,,7,1,0.085662,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,646,646:storage_in,True,,7,1,0.200001,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,647,647:storage_in,True,,7,1,3.831013,0,0,1,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,649,649:storage_in,True,,7,2,4.323284,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,651,651:storage_in,True,,7,1,2.187781,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,653,653:storage_in,True,,7,2,3.208921,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,654,654:storage_in,True,,7,2,5.271881,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,656,656:storage_in,True,,9,2,3.240831,0,0,2,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,657,657:storage_in,True,,7,1,7.675292,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,658,658:storage_in,True,,7,1,0.869783,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,659,659:storage_in,True,,7,1,7.836554,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,660,660:storage_in,True,,7,1,7.809495,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,661,661:storage_in,True,,7,2,8.003156,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,662,662:storage_in,True,,7,1,2.059867,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,663,663:storage_in,True,,8,3,10.009498,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,665,665:storage_in,True,,7,1,2.569939,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,666,666:storage_in,True,,7,1,9.06058,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,664,664:storage_in,True,,10,1,2.809501,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,667,667:storage_in,True,,7,1,9.568712,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,669,669:storage_in,True,,7,1,8.701813,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,668,668:storage_in,True,,9,1,4.409504,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,670,670:storage_in,True,,7,1,9.630735,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,671,671:storage_in,True,,10,1,3.538346,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,672,672:storage_in,True,,8,2,10.341997,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,673,673:storage_in,True,,7,1,3.541998,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,674,674:storage_in,True,,7,1,11.247179,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,676,676:storage_in,True,,7,2,9.16875,0,0,2,"[53, 20, 21, 23, 24, 27, 28, 47]","[53, 20, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,677,677:storage_in,True,,7,1,10.568751,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,678,678:storage_in,True,,7,1,3.758722,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,679,679:storage_in,True,,9,2,7.409513,0,0,2,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,680,680:storage_in,True,,7,1,11.706334,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,675,675:storage_in,True,,8,3,12.009515,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,681,681:storage_in,True,,9,2,6.742076,0,0,2,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,682,682:storage_in,True,,7,1,4.542077,0,0,1,"[3, 16, 21, 23, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,683,683:storage_in,True,,10,2,4.888368,0,0,2,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 10, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,684,684:storage_in,True,,8,3,9.469249,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,685,685:storage_in,True,,10,1,3.26925,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,686,686:storage_in,True,,8,3,7.009521,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,687,687:storage_in,True,,7,1,5.703202,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,688,688:storage_in,True,,9,1,2.441253,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,692,692:storage_in,True,,7,1,1.752831,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,693,693:storage_in,True,,9,1,0.619361,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,694,694:storage_in,True,,7,1,1.018822,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,695,695:storage_in,True,,7,1,0.964812,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,697,697:storage_in,True,,10,1,0.706291,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,699,699:storage_in,True,,7,2,1.260453,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,702,702:storage_in,True,,7,1,3.522572,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,704,704:storage_in,True,,7,1,3.638941,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,705,705:storage_in,True,,8,2,3.581162,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_only_no_astar,g4d_first1024_no_fault,706,706:storage_in,True,,7,1,5.026601,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,707,707:storage_in,True,,7,1,4.934142,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,709,709:storage_in,True,,7,1,5.888321,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_only_no_astar,g4d_first1024_no_fault,710,710:storage_in,True,,8,1,6.981832,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
