sample_id,window_name,context,window_size,task_id,segment_id,current_node,goal_node,candidate_next_nodes,teacher_next_node,time_slack,local_node_time_window_pressure,teacher_static_remaining_hops,teacher_second_best_gap,teacher_downstream_pressure_2hop,teacher_downstream_pressure_3hop,teacher_goal_direction_score,teacher_historical_risk
g4d_move_0031637,g4d_offset64_static512,static_fault,512,67,67:storage_in,11,47,"[13, 14]",14,13908.81218,0,5,22,0,0,-9.2,0
g4d_move_0031644,g4d_offset64_static512,static_fault,512,68,68:storage_in,19,47,"[18, 25]",18,12117.29682,0,5,0,0,0,2.8,1
g4d_move_0031651,g4d_offset64_static512,static_fault,512,69,69:storage_in,16,47,"[17, 21]",21,12414.73258,0,5,5.2,0,0,17.6,0
g4d_move_0031661,g4d_offset64_static512,static_fault,512,70,70:storage_in,11,47,"[13, 14]",14,10900.69352,0,5,22,0,0,-9.2,0
g4d_move_0031676,g4d_offset64_static512,static_fault,512,72,72:storage_in,6,47,"[8, 12]",12,10907.82701,0,6,0,0,0,10,1
g4d_move_0031684,g4d_offset64_static512,static_fault,512,73,73:storage_in,19,47,"[18, 25]",25,9709.42701,0,9,27.2,0,0,-13.2,0
g4d_move_0031697,g4d_offset64_static512,static_fault,512,74,74:storage_in,11,47,"[13, 14]",13,12097.96018,0,5,0,0,0,11.2,1
g4d_move_0031704,g4d_offset64_static512,static_fault,512,75,75:storage_in,16,47,"[17, 21]",21,10906.62583,0,5,5.2,0,0,17.6,0
g4d_move_0031714,g4d_offset64_static512,static_fault,512,76,76:storage_in,11,47,"[13, 14]",14,12092.87859,0,5,22,0,0,-9.2,0
g4d_move_0031721,g4d_offset64_static512,static_fault,512,77,77:storage_in,16,47,"[17, 21]",21,11977.39919,0,5,5.2,0,0,17.6,0
g4d_move_0031731,g4d_offset64_static512,static_fault,512,78,78:storage_in,11,47,"[13, 14]",13,10937.15006,0,5,0,0,0,11.2,1
g4d_move_0031746,g4d_offset64_static512,static_fault,512,80,80:storage_in,6,47,"[8, 12]",12,13343.95472,0,6,0,0,0,10,1
g4d_move_0031754,g4d_offset64_static512,static_fault,512,81,81:storage_in,19,47,"[18, 25]",25,13345.55472,0,9,27.2,0,0,-13.2,0
g4d_move_0031772,g4d_offset64_static512,static_fault,512,83,83:storage_in,16,47,"[17, 21]",21,9140.11172,0,5,5.2,0,0,17.6,0
g4d_move_0031788,g4d_offset64_static512,static_fault,512,85,85:storage_in,11,47,"[13, 14]",14,10927.29351,0,5,22,0,0,-9.2,0
g4d_move_0031795,g4d_offset64_static512,static_fault,512,86,86:storage_in,19,47,"[18, 25]",18,13334.88783,0,5,0,0,0,2.8,1
g4d_move_0031802,g4d_offset64_static512,static_fault,512,87,87:storage_in,16,47,"[17, 21]",21,11232.22131,0,5,5.2,0,0,17.6,0
g4d_move_0031812,g4d_offset64_static512,static_fault,512,88,88:storage_in,11,47,"[13, 14]",14,12119.36017,0,5,22,0,0,-9.2,0
g4d_move_0031834,g4d_offset64_static512,static_fault,512,90,90:storage_in,6,47,"[8, 12]",8,12125.8,0,7,3.2,0,0,-0.4,0
g4d_move_0031836,g4d_offset64_static512,static_fault,512,90,90:storage_in,11,47,"[13, 14]",14,12117.8,0,5,22,0,0,-9.2,0
g4d_move_0031845,g4d_offset64_static512,static_fault,512,92,92:storage_in,11,47,"[13, 14]",13,13915.90484,0,5,0,0,0,11.2,1
g4d_move_0031855,g4d_offset64_static512,static_fault,512,93,93:storage_in,11,47,"[13, 14]",13,13608.87884,0,5,0,0,0,11.2,1
g4d_move_0031862,g4d_offset64_static512,static_fault,512,94,94:storage_in,19,47,"[18, 25]",18,12119.95914,0,5,0,0,0,2.8,1
g4d_move_0031870,g4d_offset64_static512,static_fault,512,95,95:storage_in,6,47,"[8, 12]",12,11516.8,0,6,0,0,0,10,1
g4d_move_0031878,g4d_offset64_static512,static_fault,512,96,96:storage_in,16,47,"[17, 21]",21,12117.39925,0,5,5.2,0,0,17.6,0
g4d_move_0031887,g4d_offset64_static512,static_fault,512,97,97:storage_in,11,47,"[13, 14]",13,10905.92218,0,5,0,0,0,11.2,1
g4d_move_0031909,g4d_offset64_static512,static_fault,512,99,99:storage_in,11,47,"[13, 14]",13,13300.69356,0,5,0,0,0,11.2,1
g4d_move_0031916,g4d_offset64_static512,static_fault,512,100,100:storage_in,19,47,"[18, 25]",18,13611.96349,0,5,0,0,1,2.8,1
g4d_move_0031929,g4d_offset64_static512,static_fault,512,101,101:storage_in,6,47,"[8, 12]",8,13307.69243,0,7,3.2,0,0,-0.4,0
g4d_move_0031931,g4d_offset64_static512,static_fault,512,101,101:storage_in,11,47,"[13, 14]",14,13299.69243,0,5,22,0,0,-9.2,0
g4d_move_0031938,g4d_offset64_static512,static_fault,512,102,102:storage_in,16,47,"[17, 21]",21,11509.29243,0,5,5.2,0,0,17.6,0
g4d_move_0031948,g4d_offset64_static512,static_fault,512,103,103:storage_in,11,47,"[13, 14]",13,11794.4,0,5,0,0,0,11.2,1
g4d_move_0031957,g4d_offset64_static512,static_fault,512,104,104:storage_in,11,47,"[13, 14]",13,11483.9655,0,5,0,0,0,11.2,1
g4d_move_0031967,g4d_offset64_static512,static_fault,512,105,105:storage_in,11,47,"[13, 14]",13,13462.72779,0,5,0,0,0,11.2,1
g4d_move_0032058,g4d_offset64_static512,static_fault,512,118,118:storage_in,19,47,"[18, 25]",18,10956.22115,0,5,0,0,0,2.8,1
g4d_move_0032065,g4d_offset64_static512,static_fault,512,119,119:storage_in,16,47,"[17, 21]",21,11248.25034,0,5,5.2,0,0,17.6,0
g4d_move_0032079,g4d_offset64_static512,static_fault,512,121,121:storage_in,19,47,"[18, 25]",18,8542.91701,0,5,0,0,0,2.8,1
g4d_move_0032086,g4d_offset64_static512,static_fault,512,122,122:storage_in,16,47,"[17, 21]",21,8540.25041,0,5,5.2,0,0,17.6,0
g4d_move_0032093,g4d_offset64_static512,static_fault,512,123,123:storage_in,6,47,"[8, 12]",12,13335.87885,0,6,0,0,0,10,1
g4d_move_0032115,g4d_offset64_static512,static_fault,512,126,126:storage_in,19,47,"[18, 25]",25,13334.91709,0,9,27.2,0,0,-13.2,0
g4d_move_0032128,g4d_offset64_static512,static_fault,512,127,127:storage_in,11,47,"[13, 14]",13,12724.58884,0,5,0,0,0,11.2,1
g4d_move_0032135,g4d_offset64_static512,static_fault,512,128,128:storage_in,19,47,"[18, 25]",25,8533.42709,0,9,27.2,0,0,-13.2,0
g4d_move_0032146,g4d_offset64_static512,static_fault,512,129,129:storage_in,16,47,"[17, 21]",21,8532.22127,0,5,5.2,0,0,17.6,0
g4d_move_0032153,g4d_offset64_static512,static_fault,512,130,130:storage_in,16,47,"[17, 21]",21,12130.73249,0,5,5.2,0,0,17.6,0
g4d_move_0032177,g4d_offset64_static512,static_fault,512,133,133:storage_in,11,47,"[13, 14]",13,9714.1955,0,5,0,0,0,11.2,1
g4d_move_0032184,g4d_offset64_static512,static_fault,512,134,134:storage_in,19,47,"[18, 25]",25,12125.42712,0,9,27.2,0,0,-13.2,0
g4d_move_0032196,g4d_offset64_static512,static_fault,512,135,135:storage_in,6,47,"[8, 12]",8,10921.0257,0,7,3.2,0,0,-0.4,0
g4d_move_0032198,g4d_offset64_static512,static_fault,512,135,135:storage_in,11,47,"[13, 14]",14,10913.0257,0,5,22,0,0,-9.2,0
g4d_move_0032205,g4d_offset64_static512,static_fault,512,136,136:storage_in,16,47,"[17, 21]",21,11222.6257,0,5,5.2,0,0,17.6,0
g4d_move_0032214,g4d_offset64_static512,static_fault,512,137,137:storage_in,11,47,"[13, 14]",13,10911.25551,0,5,0,0,0,11.2,1
g4d_move_0032236,g4d_offset64_static512,static_fault,512,139,139:storage_in,11,47,"[13, 14]",13,13306.20284,0,5,0,0,0,11.2,1
g4d_move_0032244,g4d_offset64_static512,static_fault,512,140,140:storage_in,6,47,"[8, 12]",8,9713.02583,0,7,3.2,0,0,-0.4,0
g4d_move_0032246,g4d_offset64_static512,static_fault,512,140,140:storage_in,11,47,"[13, 14]",14,9705.02583,0,5,22,0,0,-9.2,0
g4d_move_0032253,g4d_offset64_static512,static_fault,512,141,141:storage_in,19,47,"[18, 25]",25,13314.62583,0,9,27.2,0,0,-13.2,0
g4d_move_0032264,g4d_offset64_static512,static_fault,512,142,142:storage_in,16,47,"[17, 21]",21,11212.06584,0,5,5.2,0,0,17.6,0
g4d_move_0032273,g4d_offset64_static512,static_fault,512,143,143:storage_in,11,47,"[13, 14]",13,11200.62684,0,5,0,0,0,11.2,1
g4d_move_0032283,g4d_offset64_static512,static_fault,512,144,144:storage_in,11,47,"[13, 14]",13,11195.32219,0,5,0,0,0,11.2,1
g4d_move_0032293,g4d_offset64_static512,static_fault,512,145,145:storage_in,11,47,"[13, 14]",13,12692.02905,0,5,0,0,0,11.2,1
g4d_move_0032300,g4d_offset64_static512,static_fault,512,146,146:storage_in,6,47,"[8, 12]",12,11189.5455,0,6,0,0,0,10,1
g4d_move_0032315,g4d_offset64_static512,static_fault,512,148,148:storage_in,6,47,"[8, 12]",12,10749.68384,0,6,0,0,0,10,1
g4d_move_0032351,g4d_offset64_static512,static_fault,512,153,153:storage_in,19,47,"[18, 25]",18,10061.5546,0,5,0,0,0,2.8,1
g4d_move_0032358,g4d_offset64_static512,static_fault,512,154,154:storage_in,16,47,"[17, 21]",21,13358.91697,0,5,5.2,0,0,17.6,0
g4d_move_0032372,g4d_offset64_static512,static_fault,512,156,156:storage_in,19,47,"[18, 25]",25,7950.91697,0,9,27.2,0,0,-13.2,0
g4d_move_0032383,g4d_offset64_static512,static_fault,512,157,157:storage_in,6,47,"[8, 12]",12,9740.1334,0,6,0,0,0,10,1
g4d_move_0032391,g4d_offset64_static512,static_fault,512,158,158:storage_in,16,47,"[17, 21]",21,7940.22128,0,5,5.2,0,0,17.6,0
g4d_move_0032400,g4d_offset64_static512,static_fault,512,159,159:storage_in,11,47,"[13, 14]",13,9730.14551,0,5,0,0,0,11.2,1
g4d_move_0032409,g4d_offset64_static512,static_fault,512,160,160:storage_in,11,47,"[13, 14]",13,13928.89807,0,5,0,0,0,11.2,1
g4d_move_0032419,g4d_offset64_static512,static_fault,512,161,161:storage_in,11,47,"[13, 14]",13,13624.87884,0,5,0,0,0,11.2,1
g4d_move_0032438,g4d_offset64_static512,static_fault,512,164,164:storage_in,19,47,"[18, 25]",18,12134.78456,0,5,0,0,2,2.8,1
g4d_move_0032451,g4d_offset64_static512,static_fault,512,163,163:storage_in,6,47,"[8, 12]",8,13631.82707,0,7,3.2,0,0,-0.4,0
g4d_move_0032453,g4d_offset64_static512,static_fault,512,163,163:storage_in,11,47,"[13, 14]",13,13623.82707,0,5,0,0,0,11.2,1
g4d_move_0032460,g4d_offset64_static512,static_fault,512,165,165:storage_in,19,47,"[18, 25]",18,10933.42707,0,5,0,0,1,2.8,1
g4d_move_0032472,g4d_offset64_static512,static_fault,512,166,166:storage_in,16,47,"[17, 21]",21,13332.11783,0,5,5.2,0,0,17.6,0
g4d_move_0032481,g4d_offset64_static512,static_fault,512,167,167:storage_in,11,47,"[13, 14]",13,12421.25722,0,5,0,0,0,11.2,1
g4d_move_0032488,g4d_offset64_static512,static_fault,512,168,168:storage_in,16,47,"[17, 21]",21,13330.63017,0,5,5.2,0,0,17.6,0
g4d_move_0032510,g4d_offset64_static512,static_fault,512,170,170:storage_in,11,47,"[13, 14]",13,12116.35852,0,5,0,0,0,11.2,1
g4d_move_0032530,g4d_offset64_static512,static_fault,512,172,172:storage_in,19,47,"[18, 25]",18,8825.42708,0,5,0,0,1,2.8,1
g4d_move_0032543,g4d_offset64_static512,static_fault,512,173,173:storage_in,19,47,"[18, 25]",18,12424.4,0,5,0,0,1,2.8,1
g4d_move_0032555,g4d_offset64_static512,static_fault,512,174,174:storage_in,16,47,"[17, 21]",21,10322.69194,0,5,5.2,0,0,17.6,0
g4d_move_0032562,g4d_offset64_static512,static_fault,512,175,175:storage_in,6,47,"[8, 12]",12,14217.19551,0,6,0,0,0,10,1
g4d_move_0032579,g4d_offset64_static512,static_fault,512,177,177:storage_in,11,47,"[13, 14]",13,10606.14552,0,5,0,0,0,11.2,1
g4d_move_0032586,g4d_offset64_static512,static_fault,512,178,178:storage_in,19,47,"[18, 25]",25,10914.73248,0,9,27.2,0,0,-13.2,0
g4d_move_0032600,g4d_offset64_static512,static_fault,512,179,179:storage_in,11,47,"[13, 14]",13,12400.86219,0,5,0,0,0,11.2,1
g4d_move_0032607,g4d_offset64_static512,static_fault,512,180,180:storage_in,16,47,"[17, 21]",21,7911.96359,0,5,5.2,0,0,17.6,0
g4d_move_0032615,g4d_offset64_static512,static_fault,512,181,181:storage_in,6,47,"[8, 12]",12,9708.8,0,6,0,0,0,10,1
g4d_move_0032625,g4d_offset64_static512,static_fault,512,182,182:storage_in,11,47,"[13, 14]",14,10297.92218,0,5,22,0,0,-9.2,0
g4d_move_0032635,g4d_offset64_static512,static_fault,512,183,183:storage_in,11,47,"[13, 14]",13,14192.65552,0,5,0,0,0,11.2,1
g4d_move_0032642,g4d_offset64_static512,static_fault,512,184,184:storage_in,16,47,"[17, 21]",21,12078.78451,0,5,5.2,0,0,17.6,0
g4d_move_0032656,g4d_offset64_static512,static_fault,512,186,186:storage_in,6,47,"[8, 12]",8,10866.36018,0,7,3.2,0,0,-0.4,0
g4d_move_0032658,g4d_offset64_static512,static_fault,512,186,186:storage_in,11,47,"[13, 14]",14,10858.36018,0,5,22,0,0,-9.2,0
g4d_move_0032667,g4d_offset64_static512,static_fault,512,187,187:storage_in,11,47,"[13, 14]",13,13255.46219,0,5,0,0,0,11.2,1
g4d_move_0032677,g4d_offset64_static512,static_fault,512,188,188:storage_in,11,47,"[13, 14]",13,12647.54551,0,5,0,0,0,11.2,1
g4d_move_0032684,g4d_offset64_static512,static_fault,512,189,189:storage_in,6,47,"[8, 12]",12,10855.69352,0,6,0,0,0,10,1
g4d_move_0032694,g4d_offset64_static512,static_fault,512,190,190:storage_in,11,47,"[13, 14]",13,12042.1289,0,5,0,0,0,11.2,1
g4d_move_0032704,g4d_offset64_static512,static_fault,512,191,191:storage_in,11,47,"[13, 14]",13,11970.01645,0,5,0,0,0,11.2,1
g4d_move_0032788,g4d_offset64_static512,static_fault,512,203,203:storage_in,19,47,"[18, 25]",18,12453.58373,0,5,0,0,0,2.8,1
g4d_move_0032795,g4d_offset64_static512,static_fault,512,204,204:storage_in,16,47,"[17, 21]",21,9750.91705,0,5,5.2,0,0,17.6,0
g4d_move_0032809,g4d_offset64_static512,static_fault,512,206,206:storage_in,19,47,"[18, 25]",25,7342.78443,0,9,27.2,0,0,-13.2,0
g4d_move_0032823,g4d_offset64_static512,static_fault,512,207,207:storage_in,11,47,"[13, 14]",13,14228.96473,0,5,0,0,0,11.2,1
g4d_move_0032830,g4d_offset64_static512,static_fault,512,208,208:storage_in,16,47,"[17, 21]",21,7340.11187,0,5,5.2,0,0,17.6,0
g4d_move_0032837,g4d_offset64_static512,static_fault,512,209,209:storage_in,6,47,"[8, 12]",12,13637.54556,0,6,0,0,0,10,1
g4d_move_0032845,g4d_offset64_static512,static_fault,512,210,210:storage_in,19,47,"[18, 25]",25,8538.73248,0,9,27.2,0,0,-13.2,0
g4d_move_0032865,g4d_offset64_static512,static_fault,512,212,212:storage_in,11,47,"[13, 14]",14,11526.57818,0,5,22,0,0,-9.2,0
g4d_move_0032872,g4d_offset64_static512,static_fault,512,213,213:storage_in,16,47,"[17, 21]",21,7336.06581,0,5,5.2,0,0,17.6,0
g4d_move_0032879,g4d_offset64_static512,static_fault,512,214,214:storage_in,19,47,"[18, 25]",25,8234.77844,0,9,27.2,0,0,-13.2,0
g4d_move_0032905,g4d_offset64_static512,static_fault,512,216,216:storage_in,11,47,"[13, 14]",13,12119.2517,0,5,0,0,0,11.2,1
g4d_move_0032912,g4d_offset64_static512,static_fault,512,217,217:storage_in,19,47,"[18, 25]",18,13630.76022,0,5,0,0,0,2.8,1
g4d_move_0032919,g4d_offset64_static512,static_fault,512,218,218:storage_in,16,47,"[17, 21]",21,7329.44498,0,5,5.2,0,0,17.6,0
g4d_move_0032926,g4d_offset64_static512,static_fault,512,220,220:storage_in,16,47,"[17, 21]",21,12127.95924,0,5,5.2,0,0,17.6,0
g4d_move_0032934,g4d_offset64_static512,static_fault,512,219,219:storage_in,6,47,"[8, 12]",8,10025.8,0,7,3.2,0,0,-0.4,0
g4d_move_0032936,g4d_offset64_static512,static_fault,512,219,219:storage_in,11,47,"[13, 14]",14,10017.8,0,5,22,0,0,-9.2,0
g4d_move_0032958,g4d_offset64_static512,static_fault,512,221,221:storage_in,11,47,"[13, 14]",14,12114.4,0,5,22,0,0,-9.2,0
g4d_move_0032968,g4d_offset64_static512,static_fault,512,223,223:storage_in,11,47,"[13, 14]",13,10011.00572,0,5,0,0,0,11.2,1
g4d_move_0032975,g4d_offset64_static512,static_fault,512,224,224:storage_in,19,47,"[18, 25]",18,10022.76043,0,5,0,0,1,2.8,1
g4d_move_0032987,g4d_offset64_static512,static_fault,512,225,225:storage_in,19,47,"[18, 25]",18,7321.72709,0,5,0,0,1,2.8,1
g4d_move_0032999,g4d_offset64_static512,static_fault,512,226,226:storage_in,16,47,"[17, 21]",21,10919.96358,0,5,5.2,0,0,17.6,0
g4d_move_0033018,g4d_offset64_static512,static_fault,512,228,228:storage_in,19,47,"[18, 25]",18,10914.62576,0,5,0,0,0,2.8,1
g4d_move_0033025,g4d_offset64_static512,static_fault,512,229,229:storage_in,6,47,"[8, 12]",12,8511.69352,0,6,0,0,0,10,1
g4d_move_0033033,g4d_offset64_static512,static_fault,512,230,230:storage_in,16,47,"[17, 21]",21,9711.96356,0,5,5.2,0,0,17.6,0
g4d_move_0033042,g4d_offset64_static512,static_fault,512,231,231:storage_in,11,47,"[13, 14]",13,9700.58885,0,5,0,0,0,11.2,1
g4d_move_0033059,g4d_offset64_static512,static_fault,512,233,233:storage_in,11,47,"[13, 14]",13,9695.32218,0,5,0,0,0,11.2,1
g4d_move_0033067,g4d_offset64_static512,static_fault,512,234,234:storage_in,6,47,"[8, 12]",8,8501.8,0,7,3.2,0,0,-0.4,0
g4d_move_0033069,g4d_offset64_static512,static_fault,512,234,234:storage_in,11,47,"[13, 14]",14,8493.8,0,5,22,0,0,-9.2,0
g4d_move_0033079,g4d_offset64_static512,static_fault,512,235,235:storage_in,11,47,"[13, 14]",13,13592.4,0,5,0,0,0,11.2,1
g4d_move_0033093,g4d_offset64_static512,static_fault,512,237,237:storage_in,19,47,"[18, 25]",18,12062.91705,0,5,0,0,0,2.8,1
g4d_move_0033100,g4d_offset64_static512,static_fault,512,238,238:storage_in,19,47,"[18, 25]",18,7255.9634,0,5,0,0,0,2.8,1
g4d_move_0033107,g4d_offset64_static512,static_fault,512,239,239:storage_in,16,47,"[17, 21]",21,12053.39924,0,5,5.2,0,0,17.6,0
g4d_move_0033114,g4d_offset64_static512,static_fault,512,240,240:storage_in,6,47,"[8, 12]",12,13199.48611,0,6,0,0,0,10,1
g4d_move_0033122,g4d_offset64_static512,static_fault,512,241,241:storage_in,16,47,"[17, 21]",21,9590.72973,0,5,5.2,0,0,17.6,0
g4d_move_0033132,g4d_offset64_static512,static_fault,512,242,242:storage_in,11,47,"[13, 14]",13,9559.75097,0,5,0,0,0,11.2,1
g4d_move_0033270,g4d_offset64_static512,static_fault,512,261,261:storage_in,19,47,"[18, 25]",18,8858.78454,0,5,0,0,0,2.8,1
g4d_move_0033277,g4d_offset64_static512,static_fault,512,262,262:storage_in,16,47,"[17, 21]",21,6756.11168,0,5,5.2,0,0,17.6,0
g4d_move_0033293,g4d_offset64_static512,static_fault,512,264,264:storage_in,11,47,"[13, 14]",13,12734.41673,0,5,0,0,0,11.2,1
g4d_move_0033300,g4d_offset64_static512,static_fault,512,265,265:storage_in,16,47,"[17, 21]",21,6743.06054,0,5,5.2,0,0,17.6,0
g4d_move_0033307,g4d_offset64_static512,static_fault,512,266,266:storage_in,19,47,"[18, 25]",18,6742.85248,0,5,0,0,0,2.8,1
g4d_move_0033314,g4d_offset64_static512,static_fault,512,267,267:storage_in,6,47,"[8, 12]",8,13941.02684,0,7,3.2,0,0,-0.4,0
g4d_move_0033316,g4d_offset64_static512,static_fault,512,267,267:storage_in,11,47,"[13, 14]",14,13933.02684,0,5,22,0,0,-9.2,0
g4d_move_0033326,g4d_offset64_static512,static_fault,512,268,268:storage_in,11,47,"[13, 14]",14,13628.96467,0,5,22,0,0,-9.2,0
g4d_move_0033348,g4d_offset64_static512,static_fault,512,270,270:storage_in,11,47,"[13, 14]",13,13327.45121,0,5,0,0,0,11.2,1
g4d_move_0033355,g4d_offset64_static512,static_fault,512,271,271:storage_in,16,47,"[17, 21]",21,6737.45121,0,5,5.2,0,0,17.6,0
g4d_move_0033372,g4d_offset64_static512,static_fault,512,273,273:storage_in,6,47,"[8, 12]",8,8533.8,0,7,3.2,0,0,-0.4,0
g4d_move_0033374,g4d_offset64_static512,static_fault,512,273,273:storage_in,11,47,"[13, 14]",14,8525.8,0,5,22,0,0,-9.2,0
g4d_move_0033382,g4d_offset64_static512,static_fault,512,274,274:storage_in,19,47,"[18, 25]",25,10934.88786,0,9,27.2,0,0,-13.2,0
g4d_move_0033401,g4d_offset64_static512,static_fault,512,276,276:storage_in,6,47,"[8, 12]",8,9430.8,0,7,3.2,0,0,-0.4,0
g4d_move_0033403,g4d_offset64_static512,static_fault,512,276,276:storage_in,11,47,"[13, 14]",13,9422.8,0,5,0,0,0,11.2,1
g4d_move_0033410,g4d_offset64_static512,static_fault,512,277,277:storage_in,19,47,"[18, 25]",25,6732.22139,0,9,27.2,0,0,-13.2,0
g4d_move_0033421,g4d_offset64_static512,static_fault,512,279,279:storage_in,16,47,"[17, 21]",21,9730.73257,0,5,5.2,0,0,17.6,0
g4d_move_0033438,g4d_offset64_static512,static_fault,512,280,280:storage_in,16,47,"[17, 21]",21,13329.45119,0,5,5.2,0,0,17.6,0
g4d_move_0033455,g4d_offset64_static512,static_fault,512,282,282:storage_in,11,47,"[13, 14]",14,13016.4,0,5,22,0,0,-9.2,0
g4d_move_0033462,g4d_offset64_static512,static_fault,512,283,283:storage_in,19,47,"[18, 25]",18,12125.29252,0,5,0,0,0,2.8,1
g4d_move_0033484,g4d_offset64_static512,static_fault,512,285,285:storage_in,11,47,"[13, 14]",13,8511.52885,0,5,0,0,0,11.2,1
g4d_move_0033491,g4d_offset64_static512,static_fault,512,286,286:storage_in,16,47,"[17, 21]",21,7922.67955,0,5,5.2,0,0,17.6,0
g4d_move_0033499,g4d_offset64_static512,static_fault,512,287,287:storage_in,6,47,"[8, 12]",12,13318.8,0,6,0,0,0,10,1
g4d_move_0033526,g4d_offset64_static512,static_fault,512,290,290:storage_in,19,47,"[18, 25]",25,6716.3405,0,9,27.2,0,0,-13.2,0
g4d_move_0033539,g4d_offset64_static512,static_fault,512,291,291:storage_in,11,47,"[13, 14]",13,9706.14525,0,5,0,0,0,11.2,1
g4d_move_0033546,g4d_offset64_static512,static_fault,512,292,292:storage_in,19,47,"[18, 25]",18,9114.63004,0,5,0,0,1,2.8,1
g4d_move_0033558,g4d_offset64_static512,static_fault,512,293,293:storage_in,16,47,"[17, 21]",21,13312.03564,0,5,5.2,0,0,17.6,0
g4d_move_0033574,g4d_offset64_static512,static_fault,512,295,295:storage_in,6,47,"[8, 12]",12,11206.53619,0,6,0,0,0,10,1
g4d_move_0033584,g4d_offset64_static512,static_fault,512,296,296:storage_in,11,47,"[13, 14]",13,10897.14548,0,5,0,0,0,11.2,1
g4d_move_0033593,g4d_offset64_static512,static_fault,512,297,297:storage_in,11,47,"[13, 14]",13,10895.4785,0,5,0,0,0,11.2,1
g4d_move_0033603,g4d_offset64_static512,static_fault,512,298,298:storage_in,11,47,"[13, 14]",13,11486.69884,0,5,0,0,0,11.2,1
g4d_move_0033610,g4d_offset64_static512,static_fault,512,299,299:storage_in,19,47,"[18, 25]",18,12097.4451,0,5,0,0,0,2.8,1
g4d_move_0033617,g4d_offset64_static512,static_fault,512,300,300:storage_in,16,47,"[17, 21]",21,13294.88785,0,5,5.2,0,0,17.6,0
g4d_move_0033624,g4d_offset64_static512,static_fault,512,301,301:storage_in,6,47,"[8, 12]",12,9392.22015,0,6,0,0,0,10,1
g4d_move_0033639,g4d_offset64_static512,static_fault,512,303,303:storage_in,19,47,"[18, 25]",18,10884.11174,0,5,0,0,0,2.8,1
g4d_move_0033649,g4d_offset64_static512,static_fault,512,304,304:storage_in,11,47,"[13, 14]",13,7871.32217,0,5,0,0,0,11.2,1
g4d_move_0033656,g4d_offset64_static512,static_fault,512,305,305:storage_in,16,47,"[17, 21]",21,12081.58368,0,5,5.2,0,0,17.6,0
g4d_move_0033670,g4d_offset64_static512,static_fault,512,307,307:storage_in,19,47,"[18, 25]",25,12076.22116,0,9,27.2,0,0,-13.2,0
g4d_move_0033681,g4d_offset64_static512,static_fault,512,308,308:storage_in,6,47,"[8, 12]",8,13574.32217,0,7,3.2,0,0,-0.4,0
g4d_move_0033683,g4d_offset64_static512,static_fault,512,308,308:storage_in,11,47,"[13, 14]",13,13566.32217,0,5,0,0,0,11.2,1
g4d_move_0033692,g4d_offset64_static512,static_fault,512,309,309:storage_in,11,47,"[13, 14]",13,10862.57156,0,5,0,0,0,11.2,1
g4d_move_0033699,g4d_offset64_static512,static_fault,512,310,310:storage_in,16,47,"[17, 21]",21,7570.77839,0,5,5.2,0,0,17.6,0
g4d_move_0033709,g4d_offset64_static512,static_fault,512,311,311:storage_in,11,47,"[13, 14]",14,8457.69897,0,5,22,0,0,-9.2,0
g4d_move_0033729,g4d_offset64_static512,static_fault,512,313,313:storage_in,6,47,"[8, 12]",12,12064.8,0,6,0,0,0,10,1
g4d_move_0033737,g4d_offset64_static512,static_fault,512,314,314:storage_in,19,47,"[18, 25]",18,8465.58361,0,5,0,0,0,2.8,1
g4d_move_0033746,g4d_offset64_static512,static_fault,512,315,315:storage_in,11,47,"[13, 14]",13,9655.38532,0,5,0,0,0,11.2,1
g4d_move_0033756,g4d_offset64_static512,static_fault,512,316,316:storage_in,11,47,"[13, 14]",13,12350.1838,0,5,0,0,0,11.2,1
g4d_move_0033764,g4d_offset64_static512,static_fault,512,317,317:storage_in,6,47,"[8, 12]",12,11157.8,0,6,0,0,0,10,1
g4d_move_0033774,g4d_offset64_static512,static_fault,512,318,318:storage_in,11,47,"[13, 14]",13,12946.57151,0,5,0,0,0,11.2,1
g4d_move_0033796,g4d_offset64_static512,static_fault,512,320,320:storage_in,11,47,"[13, 14]",13,12341.60477,0,5,0,0,0,11.2,1
g4d_move_0033803,g4d_offset64_static512,static_fault,512,321,321:storage_in,19,47,"[18, 25]",18,11153.2968,0,5,0,0,0,2.8,1
g4d_move_0033810,g4d_offset64_static512,static_fault,512,322,322:storage_in,6,47,"[8, 12]",12,10847.72888,0,6,0,0,0,10,1
g4d_move_0033818,g4d_offset64_static512,static_fault,512,323,323:storage_in,16,47,"[17, 21]",21,10817.55456,0,5,5.2,0,0,17.6,0
g4d_move_0033827,g4d_offset64_static512,static_fault,512,324,324:storage_in,11,47,"[13, 14]",13,11393.96019,0,5,0,0,0,11.2,1
g4d_move_0033837,g4d_offset64_static512,static_fault,512,325,325:storage_in,11,47,"[13, 14]",13,8986.02684,0,5,0,0,0,11.2,1
g4d_move_0033844,g4d_offset64_static512,static_fault,512,326,326:storage_in,16,47,"[17, 21]",21,6596.61031,0,5,5.2,0,0,17.6,0
g4d_move_0033865,g4d_offset64_static512,static_fault,512,329,329:storage_in,6,47,"[8, 12]",12,13455.21495,0,6,0,0,0,10,1
g4d_move_0033873,g4d_offset64_static512,static_fault,512,330,330:storage_in,19,47,"[18, 25]",18,9546.38398,0,5,0,0,0,2.8,1
