case_id,scenario,task_id,segment_id,current_node,goal_node,candidate_next_nodes,selected_next,decision_source,model_margin,fallback_reason,wait,pressure,path_history,tth_delta,failure_reason,why_hard
g4irsf10-033681,paper_main_2_5_repeat_1,22440,22440:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033682,paper_main_2_5_repeat_1,22441,22441:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033683,paper_main_2_5_repeat_1,22442,22442:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033684,paper_main_2_5_repeat_1,22443,22443:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033685,paper_main_2_5_repeat_1,22444,22444:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033686,paper_main_2_5_repeat_1,22445,22445:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033687,paper_main_2_5_repeat_1,22446,22446:direct,3,49,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",12.999996,,"[""fallback_high_frequency""]"
g4irsf10-033688,paper_main_2_5_repeat_1,22447,22447:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033689,paper_main_2_5_repeat_1,22448,22448:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033690,paper_main_2_5_repeat_1,22449,22449:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033691,paper_main_2_5_repeat_1,22450,22450:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[5, 19, 18, 22, 24, 27, 45, 48]",38.599996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033692,paper_main_2_5_repeat_1,22451,22451:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033693,paper_main_2_5_repeat_1,22452,22452:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033694,paper_main_2_5_repeat_1,22453,22453:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033695,paper_main_2_5_repeat_1,22454,22454:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",41.999996,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-033696,paper_main_2_5_repeat_1,22455,22455:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033697,paper_main_2_5_repeat_1,22456,22456:direct,4,49,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,0.400001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.4000010000017937}","[4, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]",10.799997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033698,paper_main_2_5_repeat_1,22457,22457:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0.000002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000006770715117e-06}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033699,paper_main_2_5_repeat_1,22458,22458:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033700,paper_main_2_5_repeat_1,22459,22459:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[53, 20, 21, 23, 24, 27, 28, 47]",-131.800004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033701,paper_main_2_5_repeat_1,17936,17936:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[52, 29, 30, 31, 32, 37, 49]",-33.200004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033702,paper_main_2_5_repeat_1,17950,17950:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[52, 29, 30, 31, 32, 33, 44, 50]",5.799997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033703,paper_main_2_5_repeat_1,17957,17957:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000006770715117e-06}","[52, 29, 30, 31, 32, 33, 44, 50]",5.799998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033704,paper_main_2_5_repeat_1,18063,18063:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.0000010156072676e-06}","[52, 29, 30, 31, 32, 37, 49]",-33.200001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033705,paper_main_2_5_repeat_1,18361,18361:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000004,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.0000013541430235e-06}","[52, 29, 30, 31, 32, 37, 49]",-33.2,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033706,paper_main_2_5_repeat_1,18370,18370:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000005,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 5.000001692678779e-06}","[52, 29, 30, 31, 32, 37, 49]",-33.199999,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033707,paper_main_2_5_repeat_1,18448,18448:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000006,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.000002031214535e-06}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033708,paper_main_2_5_repeat_1,18497,18497:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000007,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 7.000002369750291e-06}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033709,paper_main_2_5_repeat_1,18846,18846:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000008,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.000002708286047e-06}","[52, 29, 30, 31, 32, 37, 49]",-33.199996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033710,paper_main_2_5_repeat_1,18887,18887:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000009,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.000003046821803e-06}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800005,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033711,paper_main_2_5_repeat_1,18915,18915:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.00001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-05}","[52, 29, 30, 31, 32, 37, 49]",-33.199994,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033712,paper_main_2_5_repeat_1,18930,18930:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000011,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.1000003723893315e-05}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800007,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033713,paper_main_2_5_repeat_1,19291,19291:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000012,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.200000406242907e-05}","[52, 29, 30, 31, 32, 37, 49]",-33.199992,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033714,paper_main_2_5_repeat_1,19293,19293:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000013,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.3000004400964826e-05}","[52, 29, 30, 31, 32, 37, 49]",-33.199991,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033715,paper_main_2_5_repeat_1,19387,19387:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000014,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.4000004739500582e-05}","[52, 29, 30, 31, 32, 33, 44, 50]",5.80001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033716,paper_main_2_5_repeat_1,19474,19474:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000015,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.5000005078036338e-05}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800011,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033717,paper_main_2_5_repeat_1,19712,19712:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000016,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000005416572094e-05}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800012,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033718,paper_main_2_5_repeat_1,19714,19714:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000017,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.700000575510785e-05}","[52, 29, 30, 31, 32, 33, 44, 50]",5.800013,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033719,paper_main_2_5_repeat_1,19716,19716:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000018,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.8000006093643606e-05}","[52, 29, 30, 31, 32, 37, 49]",-33.199986,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033720,paper_main_2_5_repeat_1,19719,19719:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,0.000019,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.900000643217936e-05}","[52, 29, 30, 31, 32, 37, 49]",-33.199985,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033721,paper_main_2_5_repeat_1,19734,19734:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000002000000677}","[52, 29, 30, 31, 32, 37, 49]",-31.200002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033722,paper_main_2_5_repeat_1,19736,19736:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000030000010156}","[52, 29, 30, 31, 32, 37, 49]",-31.200001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033723,paper_main_2_5_repeat_1,19741,19741:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000004,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000004000001354}","[52, 29, 30, 31, 32, 33, 44, 50]",7.8,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033724,paper_main_2_5_repeat_1,19744,19744:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000005,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000050000016927}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033725,paper_main_2_5_repeat_1,19756,19756:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000006,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000006000002031}","[52, 29, 30, 31, 32, 37, 49]",-31.199998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033726,paper_main_2_5_repeat_1,19760,19760:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000007,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000070000023698}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033727,paper_main_2_5_repeat_1,19765,19765:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000008,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000080000027083}","[52, 29, 30, 31, 32, 37, 49]",-31.199996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033728,paper_main_2_5_repeat_1,19770,19770:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000009,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000009000003047}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800005,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033729,paper_main_2_5_repeat_1,19798,19798:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.00001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000100000033854}","[52, 29, 30, 31, 32, 37, 49]",-31.199994,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033730,paper_main_2_5_repeat_1,19803,19803:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000011,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000011000003724}","[52, 29, 30, 31, 32, 37, 49]",-31.199993,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033731,paper_main_2_5_repeat_1,19885,19885:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000012,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000120000040624}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800008,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033732,paper_main_2_5_repeat_1,19966,19966:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000013,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000013000004401}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800009,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033733,paper_main_2_5_repeat_1,20119,20119:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000014,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000140000047395}","[52, 29, 30, 31, 32, 37, 49]",-31.19999,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033734,paper_main_2_5_repeat_1,20136,20136:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000015,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000015000005078}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800011,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033735,paper_main_2_5_repeat_1,20216,20216:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000016,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000160000054166}","[52, 29, 30, 31, 32, 37, 49]",-31.199988,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033736,paper_main_2_5_repeat_1,20243,20243:storage_out,52,50,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000017,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000017000005755}","[52, 29, 30, 31, 32, 33, 44, 50]",7.800013,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033737,paper_main_2_5_repeat_1,20301,20301:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000018,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.0000180000060936}","[52, 29, 30, 31, 32, 37, 49]",-31.199986,,"[""model_vs_fallback_disagreement""]"
g4irsf10-033738,paper_main_2_5_repeat_1,20304,20304:storage_out,52,49,"[29, 30, 31, 32]",29,fallback,,risk_gated_or_node_window_fallback,2.000019,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000019000006432}","[52, 29, 30, 31, 32, 37, 49]",-31.199985,,"[""model_vs_fallback_disagreement""]"
