window_id,task_id,segment_id,current_node,goal_node,candidate_next_nodes,model_prediction,teacher_next,fallback_reason,risk_margin,historical_risk,bottleneck_score,downstream_pressure_2hop,downstream_pressure_3hop,node_pressure,candidate_pressure,is_branch_node,did_fallback_match_teacher,would_model_have_been_wrong,whether_task_later_success,scores,label_type
g4d_first144_no_fault,88,88:storage_in,9,47,"[7, 10]",7,7,low_margin,0.92257855,0,1,0,0,0,0,True,True,False,True,"[0.14261080741621923, -0.779967738531629]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,88,88:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37468754,1,1,0,0,0,0,True,True,False,True,"[1.1559983903840845, -0.2186891537747504]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,89,89:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45148032,0,1,0,0,0,0,True,True,False,True,"[1.498630044606951, -0.9528502709689755]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,90,90:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.71849466,1,1,0,0,0,0,True,True,True,True,"[0.1781918402385505, 0.8966864970743434]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,90,90:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18703665,1,1,0,0,0,0,True,True,True,True,"[1.1936735275512325, 0.006636879949374341]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,91,91:storage_in,22,47,"[24, 26]",24,26,low_margin,2.26330642,0,1,2,3,0,1,True,True,True,True,"[1.3752210491503793, -0.8880853743738877]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,92,92:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18441706,1,1,0,0,0,0,True,True,False,True,"[1.2222535726175061, 0.03783651074883054]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,93,93:storage_in,9,47,"[7, 10]",7,7,low_margin,0.92694635,0,1,0,0,0,0,True,True,False,True,"[0.19972235238116764, -0.7272240004493637]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,93,93:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37439585,1,1,0,0,0,0,True,True,False,True,"[1.2109454245278928, -0.16345042346870686]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,94,94:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81392912,1,1,0,0,0,0,True,True,False,True,"[0.9264857782853555, -0.8874433404708753]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,94,94:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45370313,0,1,0,0,0,0,True,True,False,True,"[1.5477399226599198, -0.9059632101140109]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,95,95:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.92797192,1,1,0,0,0,0,True,True,False,True,"[-0.08199982569192099, 0.8459720985633535]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,96,96:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50229221,0,1,0,0,0,0,True,True,False,True,"[0.7246640845702892, 1.2269562971674288]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,97,97:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18508593,1,1,0,0,0,0,True,True,False,True,"[1.1111422680711354, -0.0739436581983941]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,98,98:storage_in,22,47,"[24, 26]",24,26,low_margin,2.26410382,0,1,2,3,0,1,True,True,True,True,"[1.4004039489348026, -0.8636998751817218]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,99,99:storage_in,9,47,"[7, 10]",7,7,low_margin,0.9953895,0,1,0,0,0,0,True,True,False,True,"[0.18790413684719154, -0.8074853642707849]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,99,99:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18462978,1,1,0,0,0,0,True,True,False,True,"[1.199588194196038, 0.014958417180655492]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,100,100:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.86519795,1,1,0,1,0,0,True,True,False,True,"[0.9621109991072022, -0.9030869534138508]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,100,100:storage_in,22,47,"[24, 26]",24,26,low_margin,2.26447323,0,1,2,3,0,1,True,True,True,True,"[1.4113511600508086, -0.8531220706094345]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,101,101:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.69651066,1,1,0,1,0,0,True,True,True,True,"[0.21463037180838662, 0.911141035298248]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,101,101:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18635887,1,1,0,0,0,0,True,True,True,True,"[1.2278656698856603, 0.041506797045397614]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,102,102:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50265693,0,1,0,0,0,0,True,True,False,True,"[0.701660277073722, 1.2043172060305147]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,103,103:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37542071,1,1,0,0,0,0,True,True,False,True,"[1.1534229868122212, -0.2219977275515721]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,104,104:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18503002,1,1,0,0,0,0,True,True,False,True,"[1.1325197974528391, -0.05251022137835304]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,105,105:storage_in,9,47,"[7, 10]",7,7,low_margin,0.92652666,0,1,0,0,0,0,True,True,False,True,"[0.19411771905473152, -0.7324089453493345]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,105,105:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18457754,1,1,0,0,0,0,True,True,False,True,"[1.2055602567378687, 0.020982718364717767]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,106,106:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95213514,0,1,0,0,0,0,True,True,False,True,"[-0.8329985744341608, 1.1191365696866342]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,107,107:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95212321,0,1,0,0,0,0,True,True,False,True,"[-0.8331763890570858, 1.1189468229202142]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,108,108:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95203108,0,1,0,0,0,0,True,True,False,True,"[-0.8345469184272756, 1.1174841647920768]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,109,109:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95201911,0,1,0,0,0,0,True,True,False,True,"[-0.8347247441780186, 1.117294364574585]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,110,110:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9520076,0,1,0,0,0,0,True,True,False,True,"[-0.8348955341809765, 1.1171120693832983]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,111,111:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95199555,0,1,0,0,0,0,True,True,False,True,"[-0.8350744094675318, 1.1169211395236673]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,112,112:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95198307,0,1,0,0,0,0,True,True,False,True,"[-0.8352595750992557, 1.116723490315876]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,113,113:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95197107,0,1,0,0,0,0,True,True,False,True,"[-0.8354373886072832, 1.1165336840258717]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,114,114:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95191669,0,1,0,0,0,0,True,True,False,True,"[-0.836242848406753, 1.115673839491592]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,115,115:storage_in,20,47,"[10, 21]",21,21,low_margin,1.9518915,0,1,0,0,0,0,True,True,False,True,"[-0.8366154227510152, 1.1152760757321691]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,116,116:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95177781,0,1,0,0,0,0,True,True,False,True,"[-0.838293166378411, 1.113484641472771]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,117,117:storage_in,20,47,"[10, 21]",21,21,low_margin,1.95154276,0,1,0,0,0,0,True,True,False,True,"[-0.8417420213029645, 1.109800741910307]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,118,118:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81175044,1,1,0,0,0,0,True,True,False,True,"[0.8826126628691446, -0.9291377735078017]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,118,118:storage_in,22,47,"[24, 26]",24,24,low_margin,2.451994,0,1,0,0,0,0,True,True,False,True,"[1.5049891932054045, -0.9470048080572315]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,119,119:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50280685,0,1,0,0,0,0,True,True,True,True,"[0.6917838312422234, 1.1945906798268735]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,119,119:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45244554,0,1,0,0,0,0,True,True,False,True,"[1.515604971479434, -0.9368405636080832]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,120,120:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45651149,0,1,0,0,0,0,True,True,False,True,"[1.622104984831874, -0.8344065026789524]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,121,121:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.61423808,1,1,2,3,0,1,True,True,True,True,"[0.5991807839705431, -1.0150572985210842]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,122,122:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50412514,0,1,0,0,0,0,True,True,True,True,"[0.5893086696520329, 1.093433810833471]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,122,122:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44749488,0,1,0,0,0,0,True,True,False,True,"[1.415701866419922, -1.031793015406927]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,123,123:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.71684983,1,1,0,0,0,0,True,True,True,True,"[0.21566842840560985, 0.9325182576908722]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,123,123:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18635229,1,1,0,0,0,0,True,True,True,True,"[1.2288652303548613, 0.04251294525716076]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,124,124:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45650291,0,1,0,0,0,0,True,True,False,True,"[1.6218128788888042, -0.8346900318542407]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,125,125:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45616943,0,1,0,0,0,0,True,True,False,True,"[1.6107992922050578, -0.8453701403738534]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,126,126:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.4323998,1,1,4,6,0,2,True,True,True,True,"[0.5886523496922071, -0.843747449625682]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,127,127:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18479358,1,1,0,0,0,0,True,True,False,True,"[1.1783412006482321, -0.0064523751800296125]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,128,128:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.6142158,1,1,2,3,0,1,True,True,True,True,"[0.5988221851985609, -1.0153936187875832]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,129,129:storage_in,16,47,"[17, 21]",21,17,low_margin,0.5041284,0,1,0,0,0,0,True,True,True,True,"[0.5890048682258937, 1.0931332722963998]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,129,129:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44747783,0,1,0,0,0,0,True,True,False,True,"[1.4154047136815842, -1.0320731189814307]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,130,130:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50228397,0,1,0,0,0,0,True,True,True,True,"[0.7251683939141085, 1.2274523676732259]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,130,130:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45371302,0,1,0,0,0,0,True,True,False,True,"[1.5480103415993276, -0.9057026745470567]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,131,131:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45347069,0,1,0,0,0,0,True,True,False,True,"[1.5502453279529005, -0.9032253582473249]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,133,133:storage_in,9,47,"[7, 10]",7,7,low_margin,0.91510915,0,1,0,0,0,0,True,True,False,True,"[0.05047925804144027, -0.864629888864858]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,133,133:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18509232,1,1,0,0,0,0,True,True,False,True,"[1.0670209388931005, -0.1180713813052301]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,132,132:storage_in,22,47,"[24, 26]",24,24,low_margin,2.4510851,0,1,0,0,0,0,True,True,False,True,"[1.4967006738838982, -0.9543844274827393]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,134,134:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.43015905,1,1,4,6,0,2,True,True,True,True,"[0.5429119940208182, -0.8872470566432571]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,135,135:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.90811881,1,1,0,0,0,0,True,True,False,True,"[-0.08439795309148002, 0.823720856344299]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,136,136:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50282135,0,1,0,0,0,0,True,True,False,True,"[0.6908142878771981, 1.193635637564759]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,137,137:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37473268,1,1,0,0,0,0,True,True,False,True,"[1.1113395827242898, -0.26339310129767113]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,138,138:storage_in,22,47,"[24, 26]",24,26,low_margin,2.26047566,0,1,2,3,0,1,True,True,True,True,"[1.3121664151542536, -0.9483092412188203]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,139,139:storage_in,9,47,"[7, 10]",7,7,low_margin,0.92607503,0,1,0,0,0,0,True,True,False,True,"[0.18811540028511864, -0.7379596322352413]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,139,139:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18462805,1,1,0,0,0,0,True,True,False,True,"[1.1997912768410952, 0.015163231505655128]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,140,140:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.69908951,1,1,0,1,0,0,True,True,True,True,"[0.06827298149283212, 0.7673624955272702]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,140,140:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18610935,1,1,0,0,0,0,True,True,True,True,"[1.085519147087253, -0.10059020037786581]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,141,141:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.79539468,1,1,0,1,0,0,True,True,True,True,"[0.9509161265271597, -0.8444785528994945]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,142,142:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50282731,0,1,0,0,0,0,True,True,True,True,"[0.6904147390110563, 1.1932420533595571]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,142,142:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45238993,0,1,0,0,0,0,True,True,False,True,"[1.514274558184049, -0.9381153682216958]",MOVE_TO_NEXT_CIE
g4d_first144_no_fault,143,143:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.37473749,1,1,0,0,0,0,True,True,False,True,"[1.1220432683904933, -0.25269421895004407]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,0,0:storage_in,16,47,"[17, 21]",21,17,low_margin,0.5010777,0,1,0,0,0,0,True,True,True,True,"[0.7931690075235666, 1.29424670826803]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,0,0:storage_in,22,47,"[24, 26]",24,24,low_margin,2.4557676,0,1,0,0,0,0,True,True,False,True,"[1.613802978582526, -0.8419646224587662]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,1,1:storage_in,22,47,"[24, 26]",24,24,low_margin,2.4551641,0,1,0,0,0,0,True,True,False,True,"[1.5919935182140728, -0.8631705794845963]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,2,2:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81596496,1,1,0,0,0,0,True,True,False,True,"[0.9717370946977325, -0.8442278626192234]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,2,2:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45515638,0,1,0,0,0,0,True,True,False,True,"[1.5917314781052623, -0.8634248989315303]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,3,3:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50150926,0,1,0,0,0,0,True,True,True,True,"[0.7700371839163445, 1.2715464463748465]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,3,3:storage_in,22,47,"[24, 26]",24,24,low_margin,2.4551482,0,1,0,0,0,0,True,True,False,True,"[1.5914543129868068, -0.8636938856414007]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,4,4:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50189976,0,1,0,0,0,0,True,True,True,True,"[0.7480170864183578, 1.249916849975038]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,4,4:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45448236,0,1,0,0,0,0,True,True,False,True,"[1.5701490330757033, -0.8843333239946716]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,5,5:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45547417,0,1,0,0,0,0,True,True,False,True,"[1.6028497975059555, -0.8526243759402024]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,6,6:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81395555,1,1,0,0,0,0,True,True,False,True,"[0.9270441850502256, -0.8869113669096589]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,6,6:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45372298,0,1,0,0,0,0,True,True,False,True,"[1.5482834150971563, -0.9054395695609465]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,7,7:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50228806,0,1,0,0,0,0,True,True,True,True,"[0.7249182064628118, 1.227206268806251]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,7,7:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45370415,0,1,0,0,0,0,True,True,False,True,"[1.5477677494857462, -0.9059364008537734]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,8,8:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.71514991,1,1,0,0,0,0,True,True,False,True,"[0.1885829469940863, 0.9037328536213323]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,9,9:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45514525,0,1,0,0,0,0,True,True,False,True,"[1.5913544288117196, -0.8637908194478519]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,10,10:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81391031,1,1,0,0,0,0,True,True,False,True,"[0.9260889121612437, -0.8878214003534655]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,10,10:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45368899,0,1,0,0,0,0,True,True,False,True,"[1.547353646720921, -0.9063353479913541]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,11,11:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18463064,1,1,0,0,0,0,True,True,False,True,"[1.1994874358247878, 0.014856800813837223]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,12,12:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.7151103,1,1,0,0,0,0,True,True,False,True,"[0.19007596283365702, 0.9051862671675949]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,13,13:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45547966,0,1,0,0,0,0,True,True,False,True,"[1.6030482741075796, -0.8524313900533564]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,14,14:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81283897,1,1,0,0,0,0,True,True,False,True,"[0.9040274069620916, -0.9088115593415624]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,14,14:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45286507,0,1,0,0,0,0,True,True,False,True,"[1.525868290221048, -0.9269967805890726]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,15,15:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50150641,0,1,0,0,0,0,True,True,True,True,"[0.7701942454415759, 1.2717006513713085]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,15,15:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45515268,0,1,0,0,0,0,True,True,False,True,"[1.5916061683501863, -0.8635465126693007]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,16,16:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50265283,0,1,0,0,0,0,True,True,True,True,"[0.7019269256409402, 1.20457975143915]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,16,16:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45284862,0,1,0,0,0,0,True,True,False,True,"[1.5254578796923803, -0.9273907361795282]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,17,17:storage_in,9,47,"[7, 10]",7,7,low_margin,0.9260667,0,1,0,0,0,0,True,True,False,True,"[0.18800493607201996, -0.7380617638407478]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,17,17:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18462895,1,1,0,0,0,0,True,True,False,True,"[1.1996850904257186, 0.015056139249115197]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,18,18:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.71632,1,1,0,0,0,0,True,True,False,True,"[0.20594757302046351, 0.9222675771179579]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,19,19:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18430542,1,1,0,0,0,0,True,True,False,True,"[1.2327329790461108, 0.04842755615449379]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,20,20:storage_in,16,47,"[17, 21]",21,21,low_margin,0.50109233,0,1,0,0,0,0,True,True,False,True,"[0.792403698225324, 1.293496026533818]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,21,21:storage_in,9,47,"[7, 10]",7,7,low_margin,0.92776337,0,1,0,0,0,0,True,True,False,True,"[0.21070866236242047, -0.717054703999743]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,21,21:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.11305759,1,1,1,2,0,0,True,True,True,True,"[1.1501298868436018, 0.03707229642646159]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,22,22:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45391997,0,1,0,0,0,0,True,True,False,True,"[1.5537482691765734, -0.9001716977633409]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,23,23:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.81600335,1,1,0,0,0,0,True,True,False,True,"[0.9726391917704096, -0.8433641581153231]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,23,23:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45518214,0,1,0,0,0,0,True,True,False,True,"[1.5926074094190945, -0.8625747321922839]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,24,24:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50128247,0,1,0,0,0,0,True,True,True,True,"[0.7823390839433858, 1.2836215551741703]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,24,24:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45548783,0,1,0,0,0,0,True,True,False,True,"[1.603343826447733, -0.8521440020915205]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,25,25:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45516413,0,1,0,0,0,0,True,True,False,True,"[1.591994581330848, -0.8631695476684742]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,26,26:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45371293,0,1,0,0,0,0,True,True,False,True,"[1.5480078906229637, -0.9057050359967951]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,27,27:storage_in,19,47,"[18, 25]",18,25,low_margin+historical_risk,1.61945522,1,1,2,3,0,1,True,True,True,True,"[0.6892686033479025, -0.9301866119384594]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,28,28:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50298736,0,1,0,0,0,0,True,True,True,True,"[0.6795243567202752, 1.1825117198914885]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,28,28:storage_in,22,47,"[24, 26]",24,24,low_margin,2.45193741,0,1,0,0,0,0,True,True,False,True,"[1.5036876944918092, -0.9482497199681901]",MOVE_TO_NEXT_CIE
g4d_first256_no_fault,29,29:storage_in,6,47,"[8, 12]",12,12,low_margin+historical_risk,0.71513907,1,1,0,0,0,0,True,True,False,True,"[0.1889919430189102, 0.9041310085218525]",MOVE_TO_NEXT_CIE
