raw_bag_id,segment_id,start,goal,scheduled_release_seconds
15304,0,53,47,45411
15304,1,52,50,49835
15305,0,0,49,45428
15306,0,53,49,45432
15307,0,5,48,45438
15308,0,1,49,45443
15309,0,3,47,45443
15309,1,52,49,48399
15310,0,4,47,45446
15310,1,52,49,53707
15311,0,2,49,45446
15312,0,3,48,45446
15313,0,1,50,45447
15314,0,5,49,45448
15315,0,0,49,45452
15316,0,4,48,45450
15317,0,53,47,45450
15317,1,52,49,48106
15318,0,3,47,45451
15318,1,52,49,48401
15319,0,1,49,45451
15320,0,5,48,45452
15321,0,2,50,45453
15322,0,3,48,45453
15323,0,4,47,45454
15323,1,52,49,48403
15324,0,3,48,45455
15325,0,4,48,45457
15326,0,5,47,45458
15326,1,52,49,48405
15327,0,2,50,45457
15328,0,4,47,45459
15328,1,52,49,49570
15329,0,0,50,45475
15330,0,5,48,45461
15331,0,3,47,45459
15331,1,52,49,48407
15332,0,0,49,45487
15333,0,5,47,45464
15333,1,52,49,52211
15334,0,53,47,45460
15334,1,52,49,49572
15335,0,3,47,45461
15335,1,52,48,50428
15336,0,4,47,45462
15336,1,52,49,48409
15337,0,1,49,45469
15338,0,3,47,45463
15338,1,52,49,48110
15339,0,53,48,45464
15340,0,4,47,45465
15340,1,52,48,50429
15341,0,5,47,45467
15341,1,52,49,51321
15342,0,2,50,45465
15343,0,4,48,45468
15344,0,1,50,45472
15345,0,53,48,45480
15346,0,2,50,45468
15347,0,53,48,45484
15348,0,5,48,45470
15349,0,3,47,45470
15349,1,52,49,48411
15350,0,5,47,45472
15350,1,52,49,47861
15351,0,0,50,45490
15352,0,3,48,45474
15353,0,3,47,45476
15353,1,52,49,48413
15354,0,1,50,45476
15355,0,4,48,45477
15356,0,0,47,45494
15356,1,52,50,47863
15357,0,2,50,45479
15358,0,5,48,45480
15359,0,4,47,45481
15359,1,52,49,48111
15360,0,0,50,45496
15361,0,1,47,45483
15361,1,52,50,49574
15362,0,0,47,45500
15362,1,52,49,48415
15363,0,1,50,45485
15364,0,3,47,45485
15364,1,52,48,54306
15365,0,2,50,45486
15366,0,2,50,45488
15367,0,0,50,45503
15368,0,0,50,45505
15369,0,1,47,45491
15369,1,52,49,48417
15370,0,4,47,45490
15370,1,52,48,50718
15371,0,1,50,45497
15372,0,2,47,45496
15372,1,52,49,48419
15373,0,5,48,45501
15374,0,1,47,45501
15374,1,52,50,51025
15375,0,4,47,45502
15375,1,52,49,52212
15376,0,3,47,45502
15376,1,52,48,49224
15377,0,5,47,45504
15377,1,52,49,48113
15378,0,2,50,45506
15379,0,5,48,45506
15380,0,3,47,45507
15380,1,52,49,48115
15381,0,0,47,45507
15381,1,52,49,48421
15382,0,3,48,45509
15383,0,1,47,45516
15383,1,52,49,48423
15384,0,2,47,45510
15384,1,52,50,49838
15385,0,4,48,45512
15386,0,4,47,45514
15386,1,52,49,55201
15387,0,2,49,45512
15388,0,4,47,45516
15388,1,52,49,48425
15389,0,0,47,45518
15389,1,52,50,54904
15390,0,5,48,45514
15391,0,5,47,45518
15391,1,52,49,48116
15392,0,0,47,45530
15392,1,52,49,48427
15393,0,1,47,45518
15393,1,52,50,49840
15394,0,0,50,45532
15395,0,3,48,45517
15396,0,3,47,45519
15396,1,52,49,48119
15397,0,5,49,45520
15398,0,4,47,45521
15398,1,52,48,53708
15399,0,4,49,45523
15400,0,3,49,45521
15401,0,5,48,45525
15402,0,1,47,45530
15402,1,52,50,49842
15403,0,5,47,45528
15403,1,52,49,48121
15404,0,2,47,45524
15404,1,52,50,54905
15405,0,3,47,45526
15405,1,52,49,48124
15406,0,2,47,45526
15406,1,52,49,48429
15407,0,4,47,45526
15407,1,52,48,54307
15408,0,4,49,45530
15409,0,0,50,45534
15410,0,5,47,45532
15410,1,52,49,47865
15411,0,3,48,45533
15412,0,3,47,45535
15412,1,52,49,49576
15413,0,4,49,45537
15414,0,1,50,45540
15415,0,2,47,45540
15415,1,52,50,56101
15416,0,0,47,45544
15416,1,52,49,48126
15417,0,1,47,45544
15417,1,52,49,48129
15418,0,4,48,45544
15419,0,0,47,45546
15419,1,52,50,49843
15420,0,5,48,45549
15421,0,5,49,45551
15422,0,1,50,45550
15423,0,3,48,45560
15424,0,3,47,45563
15424,1,52,49,47867
15425,0,4,49,45566
15426,0,2,47,45567
15426,1,52,50,51322
15427,0,4,48,45568
15428,0,5,49,45570
15429,0,2,47,45569
15429,1,52,49,49578
15430,0,5,49,45572
15431,0,5,48,45574
15432,0,3,47,45571
15432,1,52,49,47869
15433,0,0,47,45572
15433,1,52,49,49580
15434,0,0,50,45582
15435,0,3,48,45573
15436,0,1,47,45580
15436,1,52,49,49582
15437,0,1,50,45582
15438,0,4,48,45576
15439,0,4,47,45578
15439,1,52,49,47871
15440,0,2,47,45576
15440,1,52,49,53709
15441,0,5,48,45580
15442,0,5,47,45582
15442,1,52,49,47873
15443,0,0,47,45598
15443,1,52,50,47875
15444,0,3,48,45581
15445,0,3,49,45583
15446,0,1,47,45591
15446,1,52,49,48130
15447,0,3,49,45585
15448,0,2,50,45585
15449,0,2,49,45587
15450,0,4,49,45585
15451,0,0,50,45601
15452,0,4,48,45589
15453,0,1,50,45593
15454,0,5,48,45592
15455,0,2,50,45593
15456,0,3,48,45597
15457,0,0,47,45604
15457,1,52,50,49584
15458,0,4,49,45600
15459,0,1,47,45602
15459,1,52,50,49586
15460,0,4,48,45604
15461,0,2,50,45604
15462,0,5,48,45613
15463,0,5,49,45615
15464,0,0,47,45614
15464,1,52,49,51026
15465,0,3,48,45616
15466,0,1,47,45622
15466,1,52,49,50431
15467,0,4,48,45624
15468,0,3,47,45624
15468,1,52,49,51612
15469,0,5,48,45626
15470,0,4,49,45627
15471,0,3,48,45629
15472,0,5,49,45630
15473,0,4,48,45633
15474,0,2,47,45632
15474,1,52,49,48132
15475,0,3,49,45632
15476,0,5,48,45638
15477,0,4,49,45636
15478,0,3,48,45637
15479,0,5,49,45641
15480,0,4,48,45641
15481,0,3,49,45643
15482,0,0,50,45644
15483,0,4,47,45648
15483,1,52,49,56400
15484,0,1,50,45650
15485,0,5,48,45650
15486,0,2,50,45653
15487,0,0,47,45659
15487,1,52,50,54906
15488,0,3,47,45656
15488,1,52,48,49225
15489,0,1,47,45657
15489,1,52,50,51323
15490,0,4,47,45664
15490,1,52,48,49226
15491,0,5,49,45664
15492,0,0,50,45665
15493,0,2,50,45671
15494,0,5,47,45672
15494,1,52,48,49228
15495,0,3,49,45678
15496,0,4,49,45682
15497,0,3,48,45681
15498,0,5,49,45685
15499,0,3,49,45686
15500,0,4,49,45688
15501,0,0,50,45691
15502,0,1,50,45692
15503,0,5,49,45691
15504,0,3,49,45699
15505,0,4,49,45702
15506,0,4,48,45704
15507,0,1,47,45705
15507,1,52,49,48134
15508,0,5,49,45707
15509,0,2,47,45709
15509,1,52,50,49846
15510,0,5,47,45717
15510,1,52,48,54907
15511,0,1,47,45721
15511,1,52,50,49847
15512,0,3,49,45731
15513,0,4,47,45733
15513,1,52,49,49588
15514,0,5,49,45736
15515,0,2,50,45744
15516,0,3,47,45750
15516,1,52,49,49590
15517,0,4,49,45752
15518,0,5,47,45755
15518,1,52,49,49592
15519,0,3,47,45766
15519,1,52,49,50719
15520,0,0,47,45767
15520,1,52,50,49594
15521,0,2,47,45777
15521,1,52,49,48136
15522,0,53,47,45777
15522,1,52,48,49229
15523,0,53,47,45783
15523,1,52,48,49230
15524,0,53,47,45787
15524,1,52,48,51912
15525,0,53,47,45793
15525,1,52,48,51913
15526,0,53,47,45798
15526,1,52,49,51914
15527,0,0,47,45800
15527,1,52,49,50432
15528,0,1,50,45801
15529,0,53,47,45804
15529,1,52,49,51915
15530,0,3,47,45811
15530,1,52,48,49232
15531,0,53,47,45822
15531,1,52,49,51916
15532,0,53,47,45827
15532,1,52,49,51917
15533,0,53,47,45829
15533,1,52,48,49233
15534,0,53,47,45832
15534,1,52,49,52213
15535,0,53,47,45837
15535,1,52,49,52214
15536,0,53,47,45842
15536,1,52,49,52216
15537,0,53,47,45847
15537,1,52,49,52217
15538,0,53,47,45852
15538,1,52,49,52218
15539,0,53,47,45857
15539,1,52,49,52219
15540,0,53,47,45862
15540,1,52,49,52220
15541,0,53,47,45876
15541,1,52,48,49234
15542,0,53,47,45878
15542,1,52,49,51918
15543,0,53,47,45881
15543,1,52,49,51919
15544,0,4,47,45883
15544,1,52,49,49595
15545,0,5,47,45918
15545,1,52,49,49597
15546,0,53,47,45934
15546,1,52,48,51920
15547,0,53,47,45937
15547,1,52,49,52221
15548,0,53,47,45988
15548,1,52,49,52222
15549,0,53,47,45995
15549,1,52,49,48431
15550,0,53,47,45997
15550,1,52,49,49599
15551,0,53,50,46003
15552,0,53,47,46005
15552,1,52,50,49848
15553,0,53,49,46020
15554,0,1,49,46036
15555,0,2,49,46038
15556,0,3,49,46040
15557,0,0,49,46043
15558,0,53,47,46044
15558,1,52,49,52223
15559,0,5,48,46044
15560,0,1,47,46046
15560,1,52,49,51921
15561,0,4,49,46046
15562,0,3,47,46046
15562,1,52,48,49235
15563,0,53,49,46047
15564,0,5,49,46048
15565,0,2,49,46049
15566,0,0,50,46096
15567,0,3,49,46051
15568,0,4,47,46052
15568,1,52,49,48433
15569,0,53,47,46102
15569,1,52,49,50433
15570,0,2,50,46053
15571,0,4,47,46055
15571,1,52,48,50720
15572,0,1,47,46057
15572,1,52,49,54308
15573,0,53,47,46108
15573,1,52,49,48435
15574,0,0,50,46111
15575,0,5,47,46059
15575,1,52,48,50721
15576,0,4,49,46057
15577,0,5,47,46062
15577,1,52,48,50435
15578,0,2,49,46088
15579,0,53,48,46110
15580,0,3,47,46058
15580,1,52,48,53407
15581,0,5,49,46068
15582,0,0,50,46122
15583,0,3,49,46060
15584,0,4,47,46066
15584,1,52,48,49236
15585,0,3,49,46062
15586,0,4,49,46069
15587,0,5,47,46076
15587,1,52,48,50436
15588,0,4,49,46074
15589,0,5,49,46079
15590,0,1,50,46097
15591,0,53,48,46114
15592,0,5,49,46083
15593,0,3,48,46068
15594,0,2,47,46090
15594,1,52,50,55801
15595,0,53,48,46117
15596,0,3,47,46070
15596,1,52,48,50437
15597,0,0,47,46127
15597,1,52,50,54605
15598,0,4,47,46077
15598,1,52,48,50439
15599,0,1,50,46102
15600,0,53,47,46119
15600,1,52,48,50440
15601,0,5,48,46085
15602,0,4,47,46081
15602,1,52,49,48437
15603,0,2,50,46092
15604,0,3,48,46077
15605,0,0,50,46133
15606,0,0,50,46136
15607,0,5,49,46087
15608,0,1,50,46106
15609,0,1,50,46109
15610,0,4,48,46088
15611,0,2,50,46094
15612,0,3,47,46091
15612,1,52,49,49601
15613,0,1,49,46116
15614,0,2,47,46096
15614,1,52,50,51028
15615,0,0,47,46138
15615,1,52,50,49603
15616,0,4,47,46094
15616,1,52,49,49605
15617,0,0,47,46145
15617,1,52,50,51029
15618,0,2,49,46098
15619,0,1,50,46119
15620,0,0,49,46148
15621,0,5,49,46102
15622,0,1,49,46124
15623,0,2,50,46102
15624,0,3,47,46105
15624,1,52,49,50441
15625,0,2,49,46105
15626,0,0,50,46151
15627,0,1,50,46130
15628,0,0,49,46159
15629,0,1,50,46134
15630,0,3,49,46110
15631,0,2,50,46110
15632,0,4,49,46112
15633,0,2,47,46112
15633,1,52,50,49850
15634,0,1,50,46136
15635,0,4,47,46114
15635,1,52,49,49607
15636,0,5,48,46116
15637,0,5,49,46118
15638,0,2,47,46115
15638,1,52,50,49609
15639,0,5,47,46120
15639,1,52,49,49611
15640,0,3,48,46117
15641,0,0,49,46161
15642,0,0,50,46164
15643,0,4,48,46121
15644,0,3,49,46120
15645,0,3,49,46122
15646,0,1,50,46143
15647,0,5,48,46123
15648,0,4,49,46124
15649,0,5,49,46126
15650,0,2,50,46126
15651,0,3,47,46128
15651,1,52,48,49237
15652,0,0,50,46170
15653,0,1,47,46146
15653,1,52,50,51324
15654,0,4,48,46133
15655,0,5,48,46136
15656,0,4,49,46137
15657,0,2,47,46137
15657,1,52,50,56102
15658,0,3,47,46138
15658,1,52,48,49238
15659,0,4,47,46144
15659,1,52,48,49239
15660,0,5,49,46145
15661,0,0,50,46174
15662,0,1,50,46149
15663,0,3,47,46150
15663,1,52,49,51922
15664,0,1,47,46152
15664,1,52,49,57000
15665,0,2,50,46151
15666,0,5,47,46152
15666,1,52,48,49240
15667,0,2,47,46153
15667,1,52,49,50442
15668,0,4,47,46152
15668,1,52,49,51325
15669,0,5,49,46155
15670,0,0,47,46176
15670,1,52,49,50443
15671,0,3,49,46156
15672,0,1,47,46162
15672,1,52,49,50445
15673,0,2,47,46164
15673,1,52,49,48439
15674,0,0,50,46178
15675,0,0,50,46180
15676,0,1,47,46168
15676,1,52,50,49852
15677,0,1,47,46171
15677,1,52,49,51030
15678,0,3,47,46171
15678,1,52,49,49613
15679,0,2,47,46171
15679,1,52,49,51032
15680,0,4,49,46172
15681,0,4,49,46175
15682,0,5,49,46177
15683,0,5,47,46179
15683,1,52,49,49615
15684,0,0,47,46182
15684,1,52,50,49855
15685,0,3,49,46177
15686,0,3,47,46179
15686,1,52,48,54309
15687,0,3,47,46181
15687,1,52,49,49617
15688,0,2,47,46181
15688,1,52,50,49857
15689,0,4,47,46182
15689,1,52,49,49618
15690,0,0,47,46188
15690,1,52,50,49859
15691,0,5,47,46187
15691,1,52,49,49619
15692,0,1,49,46189
15693,0,1,47,46191
15693,1,52,50,49861
15694,0,3,49,46190
15695,0,2,47,46190
15695,1,52,50,49621
15696,0,4,47,46194
15696,1,52,48,53107
15697,0,0,47,46195
15697,1,52,50,49863
15698,0,5,47,46194
15698,1,52,48,54606
15699,0,1,47,46196
15699,1,52,50,49622
15700,0,4,47,46198
15700,1,52,49,52224
15701,0,2,50,46199
15702,0,0,47,46201
15702,1,52,50,49624
15703,0,3,47,46202
15703,1,52,48,51923
15704,0,2,49,46203
15705,0,1,50,46204
15706,0,4,47,46206
15706,1,52,49,51614
15707,0,4,47,46208
15707,1,52,48,56700
15708,0,5,49,46210
15709,0,5,49,46212
15710,0,0,47,46209
15710,1,52,49,49626
15711,0,1,49,46212
15712,0,2,50,46215
15713,0,3,47,46216
15713,1,52,49,50722
15714,0,2,49,46217
15715,0,0,47,46220
15715,1,52,49,49628
15716,0,1,49,46222
15717,0,2,49,46225
15718,0,4,49,46227
15719,0,5,49,46230
15720,0,0,47,46230
15720,1,52,50,53108
15721,0,3,49,46232
15722,0,4,49,46235
15723,0,0,49,46235
15724,0,5,48,46235
15725,0,5,49,46241
15726,0,1,49,46242
15727,0,1,50,46244
15728,0,3,49,46248
15729,0,2,50,46249
15730,0,0,47,46252
15730,1,52,50,51327
15731,0,1,50,46255
15732,0,2,50,46257
15733,0,3,48,46258
15734,0,0,50,46260
15735,0,1,50,46265
15736,0,4,49,46270
15737,0,5,49,46272
15738,0,3,49,46275
15739,0,4,49,46280
15740,0,4,48,46283
15741,0,5,47,46285
15741,1,52,49,52225
15742,0,3,49,46286
15743,0,4,49,46288
15744,0,5,47,46295
15744,1,52,49,52227
15745,0,2,50,46295
15746,0,2,47,46297
15746,1,52,49,49630
15747,0,3,47,46299
15747,1,52,49,52228
15748,0,5,48,46305
15749,0,0,49,46308
15750,0,4,49,46318
15751,0,5,49,46326
15752,0,3,49,46328
15753,0,4,49,46331
15754,0,0,47,46334
15754,1,52,50,49864
15755,0,5,49,46337
15756,0,3,49,46342
15757,0,4,49,46344
15758,0,5,49,46347
15759,0,3,49,46350
15760,0,4,49,46354
15761,0,5,49,46356
15762,0,53,47,46377
15762,1,52,50,49866
15763,0,3,49,46379
15764,0,53,47,46382
15764,1,52,50,49868
15765,0,53,47,46388
15765,1,52,50,49871
15766,0,53,47,46393
15766,1,52,50,49874
15767,0,53,47,46398
15767,1,52,49,49632
15768,0,1,50,46402
15769,0,4,49,46403
15770,0,53,47,46404
15770,1,52,49,49634
15771,0,5,49,46406
15772,0,53,47,46408
15772,1,52,50,49636
15773,0,1,47,46409
15773,1,52,49,49638
15774,0,53,47,46413
15774,1,52,50,49640
15775,0,3,49,46419
15776,0,53,47,46420
15776,1,52,49,49642
15777,0,53,47,46422
15777,1,52,49,49644
15778,0,53,47,46424
15778,1,52,49,49645
15779,0,53,47,46426
15779,1,52,50,49646
15780,0,53,47,46428
15780,1,52,49,49648
15781,0,53,47,46430
15781,1,52,50,49876
15782,0,53,47,46432
15782,1,52,49,49650
15783,0,53,47,46437
15783,1,52,49,49651
15784,0,4,47,46441
15784,1,52,49,50723
15785,0,53,47,46465
15785,1,52,49,49653
15786,0,53,47,46473
15786,1,52,49,49655
15787,0,53,47,46484
15787,1,52,50,49878
15788,0,53,47,46526
15788,1,52,49,49657
15789,0,53,47,46542
15789,1,52,50,49880
15790,0,53,47,46579
15790,1,52,49,49659
15791,0,53,49,46581
15792,0,53,47,46584
15792,1,52,49,52230
15793,0,53,47,46592
15793,1,52,49,50724
15794,0,53,50,46597
15795,0,53,47,46603
15795,1,52,50,51034
15796,0,53,50,46605
15797,0,53,47,46607
15797,1,52,50,49661
15798,0,53,47,46609
15798,1,52,50,49885
15799,0,2,49,46628
15800,0,0,49,46632
15801,0,1,49,46635
15802,0,2,49,46638
15803,0,3,47,46641
15803,1,52,48,49241
15804,0,5,47,46643
15804,1,52,49,52232
15805,0,3,49,46646
15806,0,0,47,46646
15806,1,52,49,50447
15807,0,4,47,46646
15807,1,52,48,50725
15808,0,4,49,46648
15809,0,1,47,46652
15809,1,52,49,50449
15810,0,5,47,46651
15810,1,52,49,52233
15811,0,2,47,46653
15811,1,52,50,51329
15812,0,5,47,46654
15812,1,52,49,49663
15813,0,0,47,46658
15813,1,52,50,51036
15814,0,3,47,46656
15814,1,52,48,50726
15815,0,3,47,46658
15815,1,52,49,53710
15816,0,2,47,46656
15816,1,52,49,50451
15817,0,1,47,46660
15817,1,52,50,51331
15818,0,53,47,46658
15818,1,52,49,51037
15819,0,4,47,46662
15819,1,52,48,49242
15820,0,4,49,46664
15821,0,0,50,46664
15822,0,3,47,46660
15822,1,52,48,50452
15823,0,5,47,46663
15823,1,52,48,49243
15824,0,1,50,46662
15825,0,5,49,46666
15826,0,3,47,46664
15826,1,52,48,49246
15827,0,3,47,46666
15827,1,52,49,52234
15828,0,2,47,46664
15828,1,52,49,50456
15829,0,2,50,46666
15830,0,4,47,46670
15830,1,52,48,50727
15831,0,0,50,46671
15832,0,53,47,46677
15832,1,52,48,49247
15833,0,5,47,46672
15833,1,52,48,50728
15834,0,4,49,46673
15835,0,1,50,46672
15836,0,3,47,46672
15836,1,52,48,49248
15837,0,5,49,46675
15838,0,4,47,46677
15838,1,52,49,49665
15839,0,2,50,46674
15840,0,4,47,46680
15840,1,52,48,54310
15841,0,5,47,46679
15841,1,52,49,49667
15842,0,0,50,46680
15843,0,53,48,46694
15844,0,5,47,46682
15844,1,52,48,51924
15845,0,0,47,46690
15845,1,52,50,49669
15846,0,3,47,46678
15846,1,52,49,50729
15847,0,1,47,46686
15847,1,52,50,54908
15848,0,3,47,46680
15848,1,52,48,54909
15849,0,2,50,46682
15850,0,4,47,46683
15850,1,52,48,49249
15851,0,0,50,46693
15852,0,5,47,46685
15852,1,52,48,49250
15853,0,1,47,46688
15853,1,52,50,49887
15854,0,0,49,46700
15855,0,1,50,46691
15856,0,2,50,46688
15857,0,1,49,46694
15858,0,0,50,46703
15859,0,2,49,46694
15860,0,1,50,46698
15861,0,3,49,46704
15862,0,0,49,46705
15863,0,2,47,46706
15863,1,52,50,49888
15864,0,2,47,46708
15864,1,52,50,51038
15865,0,4,47,46708
15865,1,52,49,51041
15866,0,4,49,46710
15867,0,1,49,46712
15868,0,0,47,46714
15868,1,52,50,49890
15869,0,2,49,46712
15870,0,5,49,46712
15871,0,1,47,46716
15871,1,52,50,49892
15872,0,3,49,46715
15873,0,5,49,46716
15874,0,0,49,46718
15875,0,4,47,46718
15875,1,52,49,49671
15876,0,53,47,46718
15876,1,52,48,50730
15877,0,5,49,46720
15878,0,1,49,46720
15879,0,2,47,46721
15879,1,52,50,49893
15880,0,3,49,46723
15881,0,2,47,46723
15881,1,52,50,49895
15882,0,0,47,46730
15882,1,52,50,49897
15883,0,3,47,46725
15883,1,52,48,50457
15884,0,1,47,46728
15884,1,52,50,49899
15885,0,4,47,46728
15885,1,52,48,50459
15886,0,4,49,46731
15887,0,3,49,46732
15888,0,5,47,46733
15888,1,52,48,50460
15889,0,4,49,46736
15890,0,3,47,46736
15890,1,52,48,50462
15891,0,5,49,46738
15892,0,2,47,46737
15892,1,52,50,51042
15893,0,4,47,46739
15893,1,52,48,53711
15894,0,3,49,46740
15895,0,0,47,46742
15895,1,52,50,51043
15896,0,0,47,46745
15896,1,52,49,49673
15897,0,1,47,46744
15897,1,52,50,51333
15898,0,2,47,46745
15898,1,52,50,51335
15899,0,0,47,46749
15899,1,52,50,49900
15900,0,1,49,46749
15901,0,2,49,46751
15902,0,5,49,46752
15903,0,3,49,46760
15904,0,0,47,46766
15904,1,52,49,49674
15905,0,4,47,46766
15905,1,52,49,49675
15906,0,4,49,46768
15907,0,1,47,46766
15907,1,52,50,54910
15908,0,5,49,46768
15909,0,1,47,46768
15909,1,52,49,49677
15910,0,2,47,46770
15910,1,52,50,49679
15911,0,2,47,46772
15911,1,52,49,49681
15912,0,3,47,46771
15912,1,52,49,49683
15913,0,0,47,46774
15913,1,52,50,49685
15914,0,0,47,46776
15914,1,52,49,49687
15915,0,5,49,46774
15916,0,1,50,46776
15917,0,1,47,46778
15917,1,52,49,51925
15918,0,2,50,46778
15919,0,4,47,46779
15919,1,52,49,49689
15920,0,2,47,46780
15920,1,52,50,49691
15921,0,5,47,46784
15921,1,52,49,49692
15922,0,3,49,46785
15923,0,0,50,46785
15924,0,3,47,46787
15924,1,52,49,49698
15925,0,1,50,46788
15926,0,4,49,46790
15927,0,2,50,46793
15928,0,5,49,46793
15929,0,4,47,46798
15929,1,52,49,49701
15930,0,0,49,46798
15931,0,0,47,46801
15931,1,52,50,54911
15932,0,3,49,46804
15933,0,1,50,46804
15934,0,2,50,46806
15935,0,5,47,46808
15935,1,52,49,51615
15936,0,1,49,46810
15937,0,2,47,46812
15937,1,52,49,53712
15938,0,3,49,46824
15939,0,4,49,46827
15940,0,0,49,46827
15941,0,5,49,46830
15942,0,1,49,46830
15943,0,3,47,46834
15943,1,52,49,56401
15944,0,2,49,46832
15945,0,4,47,46833
15945,1,52,49,50463
15946,0,4,47,46838
15946,1,52,49,51616
15947,0,0,49,46837
15948,0,5,49,46840
15949,0,1,49,46838
15950,0,3,49,46840
15951,0,4,49,46844
15952,0,5,49,46846
15953,0,0,47,46849
15953,1,52,50,56103
15954,0,1,47,46852
15954,1,52,50,49702
15955,0,3,49,46854
15956,0,5,47,46859
15956,1,52,49,49705
15957,0,2,47,46860
15957,1,52,50,49707
15958,0,3,49,46862
15959,0,2,50,46862
15960,0,4,47,46866
15960,1,52,49,52236
15961,0,4,49,46875
15962,0,5,49,46880
15963,0,3,49,46883
15964,0,0,47,46884
15964,1,52,50,49904
15965,0,0,47,46886
15965,1,52,50,49906
15966,0,4,47,46886
15966,1,52,49,51927
15967,0,0,47,46888
15967,1,52,49,51045
15968,0,5,49,46888
15969,0,1,47,46889
15969,1,52,49,51047
15970,0,3,49,46891
15971,0,4,47,46896
15971,1,52,49,57600
15972,0,2,47,46896
15972,1,52,49,51049
15973,0,5,47,46902
15973,1,52,49,51337
15974,0,1,50,46904
15975,0,3,47,46904
15975,1,52,49,51339
15976,0,4,47,46918
15976,1,52,49,57900
15977,0,5,49,46920
15978,0,3,49,46936
15979,0,4,47,46939
15979,1,52,49,49709
15980,0,5,49,46941
15981,0,3,49,46944
15982,0,4,49,46947
15983,0,5,49,46950
15984,0,1,50,46954
15985,0,3,49,46955
15986,0,4,49,46960
15987,0,5,49,46963
15988,0,3,49,46971
15989,0,53,47,46977
15989,1,52,49,50465
15990,0,4,47,46979
15990,1,52,49,50731
15991,0,53,47,46982
15991,1,52,49,50466
15992,0,5,47,46987
15992,1,52,49,50732
15993,0,53,47,46988
15993,1,52,48,53410
15994,0,53,47,46993
15994,1,52,48,53412
15995,0,53,47,46998
15995,1,52,48,53109
15996,0,3,47,46998
15996,1,52,49,57300
15997,0,53,47,47003
15997,1,52,48,53110
15998,0,4,47,47003
15998,1,52,49,55202
15999,0,5,49,47006
16000,0,53,47,47008
16000,1,52,50,53111
16001,0,3,49,47008
16002,0,4,49,47011
16003,0,53,47,47013
16003,1,52,50,53112
16004,0,5,49,47014
16005,0,53,47,47018
16005,1,52,48,50467
16006,0,3,49,47019
16007,0,4,49,47022
16008,0,53,47,47022
16008,1,52,49,53113
16009,0,53,47,47024
16009,1,52,48,50468
16010,0,5,49,47024
16011,0,53,47,47026
16011,1,52,49,50473
16012,0,53,47,47033
16012,1,52,48,50474
16013,0,3,47,47070
16013,1,52,49,50733
16014,0,53,47,47073
16014,1,52,50,53114
16015,0,53,47,47076
16015,1,52,49,50478
16016,0,53,47,47089
16016,1,52,48,53115
16017,0,53,47,47184
16017,1,52,49,51617
16018,0,53,47,47187
16018,1,52,49,49711
16019,0,53,47,47189
16019,1,52,49,52238
16020,0,53,47,47192
16020,1,52,50,51341
16021,0,53,47,47196
16021,1,52,48,53415
16022,0,53,50,47200
16023,0,53,47,47202
16023,1,52,48,50480
16024,0,53,47,47204
16024,1,52,50,51343
16025,0,53,47,47206
16025,1,52,50,49907
16026,0,53,47,47213
16026,1,52,50,49717
16027,0,53,47,47228
16027,1,52,49,51345
16028,0,0,47,47231
16028,1,52,49,50482
16029,0,53,49,47235
16030,0,53,49,47237
16031,0,1,47,47238
16031,1,52,49,51051
16032,0,4,49,47238
16033,0,2,47,47240
16033,1,52,49,51053
16034,0,0,47,47244
16034,1,52,49,50483
16035,0,5,49,47246
16036,0,5,47,47248
16036,1,52,48,50734
16037,0,53,47,47247
16037,1,52,49,49719
16038,0,3,47,47248
16038,1,52,49,50735
16039,0,1,47,47248
16039,1,52,49,51055
16040,0,53,49,47252
16041,0,4,47,47251
16041,1,52,49,50737
16042,0,3,47,47252
16042,1,52,48,50484
16043,0,2,47,47254
16043,1,52,50,51347
16044,0,5,47,47255
16044,1,52,49,58274
16045,0,2,47,47256
16045,1,52,49,57901
16046,0,4,49,47254
16047,0,3,47,47256
16047,1,52,49,51929
16048,0,0,47,47257
16048,1,52,49,54311
16049,0,5,48,47257
16050,0,5,47,47260
16050,1,52,48,50738
16051,0,4,47,47260
16051,1,52,49,50739
16052,0,1,47,47260
16052,1,52,50,49910
16053,0,3,48,47260
16054,0,0,47,47262
16054,1,52,50,51349
16055,0,3,47,47262
16055,1,52,48,50741
16056,0,2,47,47264
16056,1,52,50,49912
16057,0,4,47,47264
16057,1,52,48,51930
16058,0,0,47,47270
16058,1,52,49,51057
16059,0,5,47,47266
16059,1,52,48,50485
16060,0,5,47,47268
16060,1,52,49,57902
16061,0,4,47,47269
16061,1,52,49,52239
16062,0,1,47,47268
16062,1,52,50,51351
16063,0,3,47,47269
16063,1,52,48,51931
16064,0,5,47,47271
16064,1,52,49,51619
16065,0,3,47,47272
16065,1,52,49,51932
16066,0,3,49,47274
16067,0,4,47,47274
16067,1,52,48,50743
16068,0,2,47,47275
16068,1,52,50,56104
16069,0,4,49,47276
16070,0,2,47,47277
16070,1,52,50,49914
16071,0,5,47,47277
16071,1,52,48,54607
16072,0,5,49,47279
16073,0,0,47,47285
16073,1,52,50,49916
